gene_name	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
BN877_I0571_locusTag_BN877_I0571	154	29	90	216	149	34	536	980	0	0
BN877_I0572_locusTag_BN877_I0572	0	15	36	58	106	18	112	296	0	0
BN877_I0577_locusTag_BN877_I0577	21	8	136	266	150	36	469	1033	0	0
BN877_I0579_locusTag_BN877_I0579	0	0	54	147	48	4	121	193	0	0
BN877_I0580_locusTag_BN877_I0580	47	21	28	106	186	0	44	28	0	0
BN877_I0581_locusTag_BN877_I0581	0	0	84	255	85	37	42	281	0	0
BN877_I0583_locusTag_BN877_I0583	0	10	140	528	50	41	246	426	0	0
BN877_I0588_locusTag_BN877_I0588	0	0	39	54	16	0	11	57	0	0
BN877_I0589_locusTag_BN877_I0589	106	74	774	1330	911	156	1362	4299	0	0
BN877_I0590_locusTag_BN877_I0590	156	98	1547	9636	939	182	2274	4099	0	0
BN877_I0592_locusTag_BN877_I0592	0	13	125	268	142	26	188	388	0	0
BN877_I0593_locusTag_BN877_I0593	62	9	149	170	526	1	523	1483	0	0
BN877_I0595_locusTag_BN877_I0595	7	0	31	253	32	1	132	210	0	0
BN877_I0597_locusTag_BN877_I0597	63	18	158	267	699	52	1146	3414	0	0
BN877_I0600_locusTag_BN877_I0600	214	121	992	2144	1079	203	3470	8430	0	0
BN877_I0602_locusTag_BN877_I0602	0	0	42	18	0	1	0	0	0	0
BN877_I0603_locusTag_BN877_I0603	0	0	51	76	11	0	18	54	0	0
BN877_I0604_locusTag_BN877_I0604	34	52	555	859	267	22	58	296	0	0
BN877_I0605_locusTag_BN877_I0605	7	0	40	217	27	15	17	35	0	0
BN877_I0606_locusTag_BN877_I0606	4	4	68	340	79	0	208	609	0	0
BN877_I0608_locusTag_BN877_I0608	2	0	48	65	43	0	45	156	0	0
BN877_I0611_locusTag_BN877_I0611	6	7	155	313	128	40	305	529	0	0
BN877_I0613_locusTag_BN877_I0613	0	0	0	0	0	0	0	0	0	0
BN877_I0614_locusTag_BN877_I0614	0	0	9	99	5	0	18	41	0	0
BN877_I0615_locusTag_BN877_I0615	228	52	757	966	219	57	234	537	0	0
BN877_I0616_locusTag_BN877_I0616	86	37	250	1227	341	29	212	607	0	0
BN877_I0618_locusTag_BN877_I0618	55	16	467	1634	157	103	785	1586	0	0
BN877_I0619_locusTag_BN877_I0619	15	0	50	93	86	12	199	477	0	0
BN877_I0620_locusTag_BN877_I0620	87	17	202	366	196	49	209	362	0	0
BN877_I0622_locusTag_BN877_I0622	193	26	320	637	297	63	344	837	0	0
BN877_I0623_locusTag_BN877_I0623	21	28	142	342	365	96	561	1930	0	0
BN877_I0624_locusTag_BN877_I0624	25	30	369	814	273	72	361	784	0	0
BN877_I0625_locusTag_BN877_I0625	30	20	396	2008	200	184	244	282	0	0
BN877_I0627_locusTag_BN877_I0627	0	0	13	102	17	6	50	31	0	0
BN877_I0628_locusTag_BN877_I0628	2	0	152	493	72	9	184	409	0	0
BN877_I0629_locusTag_BN877_I0629	25	9	224	834	190	11	385	1030	0	0
BN877_I0632_locusTag_BN877_I0632	8	5	21	56	11	10	82	345	0	0
BN877_I0633_locusTag_BN877_I0633	0	11	163	466	142	18	33	128	0	0
BN877_I0634_locusTag_BN877_I0634	0	0	13	95	41	2	164	176	0	0
BN877_I0638_locusTag_BN877_I0638	4	0	17	82	9	8	37	91	0	0
BN877_I0639_locusTag_BN877_I0639	148	8	196	258	150	65	262	386	0	0
BN877_I0642_locusTag_BN877_I0642	27	0	15	53	154	8	0	26	0	0
BN877_I0643_locusTag_BN877_I0643	0	4	81	188	18	24	140	161	0	0
BN877_I0644_locusTag_BN877_I0644	8	0	39	23	7	15	344	906	0	0
BN877_I0645_locusTag_BN877_I0645	30	27	252	207	171	183	3896	10729	0	0
BN877_I0646_locusTag_BN877_I0646	22	22	105	163	76	18	139	280	0	0
BN877_I0647_locusTag_BN877_I0647	0	2	15	134	15	8	30	96	0	0
BN877_I0648_locusTag_BN877_I0648	2	0	3	41	0	0	0	1	0	0
BN877_I0649_locusTag_BN877_I0649	12	0	84	47	21	14	0	23	0	0
BN877_I0651_locusTag_BN877_I0651	0	0	8	39	4	0	0	23	0	0
BN877_I0654_locusTag_BN877_I0654	0	45	34	379	18	10	22	35	0	0
BN877_I0655_locusTag_BN877_I0655	0	0	56	184	42	13	86	198	0	0
BN877_I0659_locusTag_BN877_I0659	1	21	307	512	154	22	285	361	0	0
BN877_I0662_locusTag_BN877_I0662	120	85	3414	6368	849	376	3521	6862	0	0
BN877_I0663_locusTag_BN877_I0663	0	0	9	57	42	2	41	103	0	0
BN877_I0664_locusTag_BN877_I0664	41	51	1243	3160	498	213	953	2757	0	0
BN877_I0665_locusTag_BN877_I0665	5	0	52	82	15	9	63	110	0	0
BN877_I0666_locusTag_BN877_I0666	8	1	223	774	119	8	191	380	0	0
BN877_I0668_locusTag_BN877_I0668	79	26	964	2480	948	104	228	440	0	0
BN877_I0669_locusTag_BN877_I0669	18	0	216	348	111	15	64	141	0	0
BN877_I0670_locusTag_BN877_I0670	51	11	340	890	407	15	532	1324	0	0
BN877_I0674_locusTag_BN877_I0674	19	44	278	348	315	19	285	1116	0	0
BN877_I0676_locusTag_BN877_I0676	86	44	317	897	171	43	328	922	0	0
BN877_I0677_locusTag_BN877_I0677	171	18	381	560	207	56	993	1553	0	0
BN877_I0678_locusTag_BN877_I0678	0	2	48	110	30	9	79	115	0	0
BN877_I0682_locusTag_BN877_I0682	9	46	99	1060	103	36	133	229	0	0
BN877_I0683_locusTag_BN877_I0683	3	8	11	116	74	8	325	629	0	0
BN877_I0684_locusTag_BN877_I0684	0	10	99	333	151	30	417	911	0	0
BN877_I0685_locusTag_BN877_I0685	40	12	303	491	468	42	489	1342	0	0
BN877_I0686_locusTag_BN877_I0686	0	0	6	38	61	0	34	133	0	0
BN877_I0687_locusTag_BN877_I0687	13	0	171	750	68	21	261	513	0	0
BN877_I0689_locusTag_BN877_I0689	46	15	141	300	91	46	657	942	0	0
BN877_I0695_locusTag_BN877_I0695	11	5	3	50	20	0	13	63	0	0
BN877_I0696_locusTag_BN877_I0696	16	0	12	84	130	25	105	491	0	0
BN877_I0698_locusTag_BN877_I0698	185	20	436	2499	1243	162	177	315	0	0
BN877_I0699_locusTag_BN877_I0699	11	13	160	717	201	25	275	633	0	0
BN877_I0700_locusTag_BN877_I0700	5	7	125	166	65	12	161	276	0	0
BN877_I0701_locusTag_BN877_I0701	21	0	99	227	55	10	210	393	0	0
BN877_I0702_locusTag_BN877_I0702	99	8	67	251	193	43	492	684	0	0
BN877_I0703_locusTag_BN877_I0703	28	0	73	182	170	451	51	204	0	0
BN877_I0704_locusTag_BN877_I0704	0	4	101	119	55	210	71	111	0	0
BN877_I0705_locusTag_BN877_I0705	41	18	138	251	97	101	39	105	0	0
BN877_I0706_locusTag_BN877_I0706	223	295	5376	23856	1749	257	2060	4916	0	0
BN877_I0707_locusTag_BN877_I0707	4	3	33	118	21	0	9	78	0	0
BN877_I0708_locusTag_BN877_I0708	13	2	176	520	217	87	229	531	0	0
BN877_I0709_locusTag_BN877_I0709	0	13	26	71	36	26	4	67	0	0
BN877_I0710_locusTag_BN877_I0710	0	0	17	31	22	0	15	19	0	0
BN877_I0711_locusTag_BN877_I0711	1	0	190	543	14	7	139	140	0	0
BN877_I0712_locusTag_BN877_I0712	0	0	61	227	27	17	62	111	0	0
BN877_I0713_locusTag_BN877_I0713	344	98	828	819	559	81	375	970	0	0
BN877_I0714_locusTag_BN877_I0714	2	1	17	9	13	0	18	6	0	0
BN877_I0715_locusTag_BN877_I0715	0	0	24	37	49	24	19	52	0	0
BN877_I0716_locusTag_BN877_I0716	20	9	18	101	122	18	219	631	0	0
BN877_I0717_locusTag_BN877_I0717	0	0	0	27	16	0	40	28	0	0
BN877_I0718_locusTag_BN877_I0718	4	0	16	95	16	12	63	103	0	0
BN877_I0719_locusTag_BN877_I0719	1	0	13	33	16	0	28	95	0	0
BN877_I0721_locusTag_BN877_I0721	27	22	22	320	102	2	322	577	0	0
BN877_I0723_locusTag_BN877_I0723	1	16	22	51	21	2	48	92	0	0
BN877_I0727_locusTag_BN877_I0727	37	25	520	1654	395	70	215	612	0	0
BN877_I0730_locusTag_BN877_I0730	0	0	0	44	0	0	0	0	0	0
BN877_I0731_locusTag_BN877_I0731	97	87	289	1369	265	127	1927	2760	0	0
BN877_I0732_locusTag_BN877_I0732	0	9	422	811	56	28	94	161	0	0
BN877_I0734_locusTag_BN877_I0734	83	21	146	426	109	40	272	593	0	0
BN877_I0735_locusTag_BN877_I0735	71	3	72	404	86	25	318	606	0	0
BN877_I0737_locusTag_BN877_I0737	10	3	79	221	206	18	56	280	0	0
BN877_I0738_locusTag_BN877_I0738	11	4	22	155	9	0	54	42	0	0
BN877_I0739_locusTag_BN877_I0739	23	33	124	647	251	21	248	680	0	0
BN877_I0740_locusTag_BN877_I0740	78	42	254	1026	657	65	301	1542	0	0
BN877_I0743_locusTag_BN877_I0743	70	21	564	1762	336	62	802	1925	0	0
BN877_I0750_locusTag_BN877_I0750	0	0	13	40	48	10	81	131	0	0
BN877_I0751_locusTag_BN877_I0751	0	0	51	95	1	5	23	46	0	0
BN877_I0756_locusTag_BN877_I0756	1	5	38	139	35	5	51	57	0	0
BN877_I0757_locusTag_BN877_I0757	23	16	297	531	462	33	853	1395	0	0
BN877_I0758_locusTag_BN877_I0758	3	4	113	208	70	16	510	1024	0	0
BN877_I0759_locusTag_BN877_I0759	15	0	81	203	187	57	374	1043	0	0
BN877_I0760_locusTag_BN877_I0760	111	51	266	690	161	147	131	329	0	0
BN877_I0761_locusTag_BN877_I0761	6	16	16	83	35	0	113	183	0	0
BN877_I0762_locusTag_BN877_I0762	20	23	315	827	109	59	600	1296	0	0
BN877_I0763_locusTag_BN877_I0763	2	0	53	110	68	34	51	265	0	0
BN877_I0764_locusTag_BN877_I0764	9	32	352	660	141	135	638	1446	0	0
BN877_I0766_locusTag_BN877_I0766	25	26	477	1219	168	122	440	991	0	0
BN877_I0767_locusTag_BN877_I0767	7	0	43	230	28	10	39	181	0	0
BN877_I0768_locusTag_BN877_I0768	28	1	472	1406	115	48	142	304	0	0
BN877_I0769_locusTag_BN877_I0769	0	1	58	193	14	11	95	122	0	0
BN877_I0770_locusTag_BN877_I0770	6	0	43	138	28	9	37	44	0	0
BN877_I0771_locusTag_BN877_I0771	10	23	37	164	75	10	37	165	0	0
BN877_I0772_locusTag_BN877_I0772	100	44	436	766	372	335	851	1257	0	0
BN877_I0775_locusTag_BN877_I0775	0	0	106	375	54	17	42	165	0	0
BN877_I0777_locusTag_BN877_I0777	16	17	100	219	148	5	215	409	0	0
BN877_I0778_locusTag_BN877_I0778	67	22	521	1690	531	127	1282	2804	0	0
BN877_I0779_locusTag_BN877_I0779	7	12	207	464	234	13	275	874	0	0
BN877_I0780_locusTag_BN877_I0780	15	14	223	385	76	22	115	230	0	0
BN877_I0783_locusTag_BN877_I0783	3	0	16	61	31	0	80	111	0	0
BN877_I0784_locusTag_BN877_I0784	5	0	19	1009	26	37	212	547	0	0
BN877_I0785_locusTag_BN877_I0785	0	0	0	0	0	0	0	0	0	0
BN877_I0786_locusTag_BN877_I0786	2	2	63	210	56	10	80	200	0	0
BN877_I0787_locusTag_BN877_I0787	0	22	130	350	99	48	33	175	0	0
BN877_I0788_locusTag_BN877_I0788	2	0	35	97	12	6	49	142	0	0
BN877_I0789_locusTag_BN877_I0789	4	0	93	158	78	39	238	632	0	0
BN877_I0791_locusTag_BN877_I0791	7	12	222	932	69	39	43	255	0	0
BN877_I0792_locusTag_BN877_I0792	0	0	0	9	0	0	59	13	0	0
BN877_I0793_locusTag_BN877_I0793	0	0	48	135	0	5	0	53	0	0
BN877_I0794_locusTag_BN877_I0794	4	0	0	8	0	0	0	4	0	0
BN877_I0798_locusTag_BN877_I0798	11	4	41	315	25	28	22	76	0	0
BN877_I0799_locusTag_BN877_I0799	0	0	0	0	0	0	0	0	0	0
BN877_I0804_locusTag_BN877_I0804	0	0	0	0	0	0	14	13	0	0
BN877_I0805_locusTag_BN877_I0805	37	13	177	336	193	34	213	384	0	0
BN877_I0806_locusTag_BN877_I0806	10	28	72	366	143	70	111	131	0	0
BN877_I0807_locusTag_BN877_I0807	35	60	455	941	465	39	646	1423	0	0
BN877_I0808_locusTag_BN877_I0808	26	0	64	414	136	18	197	561	0	0
BN877_I0809_locusTag_BN877_I0809	136	68	217	1078	636	85	1101	2915	0	0
BN877_I0813_locusTag_BN877_I0813	21	0	88	174	93	10	43	157	0	0
BN877_I0814_locusTag_BN877_I0814	0	0	88	369	64	28	21	87	0	0
BN877_I0815_locusTag_BN877_I0815	9	0	35	187	72	32	70	201	0	0
BN877_I0816_locusTag_BN877_I0816	1	0	76	218	99	6	359	687	0	0
BN877_I0817_locusTag_BN877_I0817	6	5	61	165	108	16	28	156	0	0
BN877_I0819_locusTag_BN877_I0819	1	8	85	168	100	24	69	244	0	0
BN877_I0820_locusTag_BN877_I0820	3	12	93	338	61	27	36	167	0	0
BN877_I0821_locusTag_BN877_I0821	17	8	56	425	90	50	379	523	0	0
BN877_I0822_locusTag_BN877_I0822	0	0	34	100	14	8	16	116	0	0
BN877_I0823_locusTag_BN877_I0823	15	0	12	59	13	0	71	126	0	0
BN877_I0824_locusTag_BN877_I0824	15	11	127	267	178	39	460	1221	0	0
BN877_I0825_locusTag_BN877_I0825	21	11	259	607	21	40	129	406	0	0
BN877_I0826_locusTag_BN877_I0826	251	100	500	2770	852	252	56	237	0	0
BN877_I0827_locusTag_BN877_I0827	0	0	73	99	33	31	351	834	0	0
BN877_I0828_locusTag_BN877_I0828	56	13	585	1519	244	80	580	1038	0	0
BN877_I0832_locusTag_BN877_I0832	66	45	215	1976	401	69	152	144	0	0
BN877_I0833_locusTag_BN877_I0833	10	40	146	842	102	51	76	197	0	0
BN877_I0834_locusTag_BN877_I0834	27	29	526	2365	238	20	114	213	0	0
BN877_I0835_locusTag_BN877_I0835	0	9	90	1972	69	2	35	50	0	0
BN877_I0836_locusTag_BN877_I0836	12	19	85	1790	75	5	8	30	0	0
BN877_I0837_locusTag_BN877_I0837	20	31	319	6387	250	14	12	39	0	0
BN877_I0838_locusTag_BN877_I0838	0	0	22	752	39	0	0	36	0	0
BN877_I0839_locusTag_BN877_I0839	2	0	17	374	25	0	45	52	0	0
BN877_I0840_locusTag_BN877_I0840	0	14	57	39	12	2	8	69	0	0
BN877_I0841_locusTag_BN877_I0841	0	0	6	78	5	0	17	0	0	0
BN877_I0842_locusTag_BN877_I0842	0	0	0	26	0	0	0	5	0	0
BN877_I0843_locusTag_BN877_I0843	0	0	0	36	9	0	0	0	0	0
BN877_I0844_locusTag_BN877_I0844	15	2	252	450	337	69	304	619	0	0
BN877_I0845_locusTag_BN877_I0845	152	52	376	474	1019	189	586	1811	0	0
BN877_I0846_locusTag_BN877_I0846	1	0	103	125	46	33	247	665	0	0
BN877_I0847_locusTag_BN877_I0847	0	0	35	108	17	18	37	27	0	0
BN877_I0848_locusTag_BN877_I0848	0	0	54	116	17	1	68	215	0	0
BN877_I0849_locusTag_BN877_I0849	9	0	38	96	43	9	17	46	0	0
BN877_I0850_locusTag_BN877_I0850	0	0	0	15	0	0	21	2	0	0
BN877_I0851_locusTag_BN877_I0851	31	12	270	271	129	26	128	304	0	0
BN877_I0852_locusTag_BN877_I0852	30	11	50	97	55	1	37	208	0	0
BN877_I0853_locusTag_BN877_I0853	0	0	32	44	26	0	11	38	0	0
BN877_I0854_locusTag_BN877_I0854	3	0	27	160	20	2	30	60	0	0
BN877_I0856_locusTag_BN877_I0856	75	11	1118	1387	514	167	239	842	0	0
BN877_I0857_locusTag_BN877_I0857	355	50	893	634	534	214	629	1868	0	0
BN877_I0858_locusTag_BN877_I0858	0	0	83	138	22	5	60	243	0	0
BN877_I0860_locusTag_BN877_I0860	14	1	47	289	53	15	332	709	0	0
BN877_I0862_locusTag_BN877_I0862	0	0	0	57	1	5	14	0	0	0
BN877_I0863_locusTag_BN877_I0863	0	0	22	200	17	0	0	86	0	0
BN877_I0864_locusTag_BN877_I0864	0	0	20	66	19	0	21	31	0	0
BN877_I0865_locusTag_BN877_I0865	44	36	187	515	456	181	1382	3510	0	0
BN877_I0868_locusTag_BN877_I0868	2	9	96	577	64	27	305	714	0	0
BN877_I0869_locusTag_BN877_I0869	18	11	115	626	147	85	621	1279	0	0
BN877_I0870_locusTag_BN877_I0870	0	0	0	37	0	0	95	86	0	0
BN877_I0871_locusTag_BN877_I0871	2	0	153	478	172	0	146	427	0	0
BN877_I0872_locusTag_BN877_I0872	25	41	394	1286	615	45	434	1059	0	0
BN877_I0874_locusTag_BN877_I0874	23	11	152	947	66	5	93	112	0	0
BN877_I0875_locusTag_BN877_I0875	0	6	33	162	0	1	47	132	0	0
BN877_I0876_locusTag_BN877_I0876	2	0	42	245	28	12	0	0	0	0
BN877_I0877_locusTag_BN877_I0877	0	7	99	627	44	31	20	31	0	0
BN877_I0878_locusTag_BN877_I0878	0	0	23	139	35	4	69	253	0	0
BN877_I0882_locusTag_BN877_I0882	7	27	670	716	345	44	187	635	0	0
BN877_I0883_locusTag_BN877_I0883	16	3	265	544	120	44	132	689	0	0
BN877_I0885_locusTag_BN877_I0885	11	1	97	385	57	9	260	346	0	0
BN877_I0886_locusTag_BN877_I0886	0	0	0	1	0	0	0	2	0	0
BN877_I0887_locusTag_BN877_I0887	5	17	49	122	70	9	103	293	0	0
BN877_I0888_locusTag_BN877_I0888	8	0	7	197	32	6	32	94	0	0
BN877_I0889_locusTag_BN877_I0889	0	6	62	1063	43	8	28	44	0	0
BN877_I0890_locusTag_BN877_I0890	479	249	1330	2351	4356	555	2328	6392	0	0
BN877_I0891_locusTag_BN877_I0891	207	111	398	865	3417	179	882	4450	0	0
BN877_I0892_locusTag_BN877_I0892	27	28	11	13	125	30	63	249	0	0
BN877_I0893_locusTag_BN877_I0893	30	9	293	1719	147	46	288	274	0	0
BN877_I0903_locusTag_BN877_I0903	96	81	859	2496	590	242	648	1812	0	0
BN877_I0904_locusTag_BN877_I0904	26	0	0	32	35	0	11	11	0	0
BN877_I0905_locusTag_BN877_I0905	0	0	3	19	15	0	0	9	0	0
BN877_I0906_locusTag_BN877_I0906	44	32	594	1109	375	50	172	298	0	0
BN877_I0907_locusTag_BN877_I0907	103	38	234	1156	269	70	241	608	0	0
BN877_I0908_locusTag_BN877_I0908	116	28	327	682	202	145	540	1468	0	0
BN877_I0909_locusTag_BN877_I0909	81	35	260	475	148	103	367	932	0	0
BN877_I0910_locusTag_BN877_I0910	0	0	20	40	4	0	26	187	0	0
BN877_I0911_locusTag_BN877_I0911	117	9	173	343	160	89	261	940	0	0
BN877_I0912_locusTag_BN877_I0912	282	62	255	608	967	118	1172	3342	0	0
BN877_I0913_locusTag_BN877_I0913	0	0	19	25	13	0	26	185	0	0
BN877_I0914_locusTag_BN877_I0914	0	14	105	305	94	66	233	359	0	0
BN877_I0915_locusTag_BN877_I0915	0	0	18	35	25	0	4	14	0	0
BN877_I0916_locusTag_BN877_I0916	0	9	52	249	9	18	11	58	0	0
BN877_I0917_locusTag_BN877_I0917	0	0	63	46	75	1	103	149	0	0
BN877_I0918_locusTag_BN877_I0918	0	11	72	177	57	21	125	232	0	0
BN877_I0919_locusTag_BN877_I0919	81	27	532	817	277	72	681	1324	0	0
BN877_I0920_locusTag_BN877_I0920	32	9	123	555	179	33	527	1300	0	0
BN877_I0922_locusTag_BN877_I0922	3	12	24	132	16	0	45	175	0	0
BN877_I0923_locusTag_BN877_I0923	6	0	15	83	5	0	24	44	0	0
BN877_I0926_locusTag_BN877_I0926	0	11	22	264	52	8	9	88	0	0
BN877_I0927_locusTag_BN877_I0927	0	2	15	421	24	7	9	32	0	0
BN877_I0928_locusTag_BN877_I0928	0	0	7	52	42	4	12	68	0	0
BN877_I0929_locusTag_BN877_I0929	0	4	144	644	94	3	87	170	0	0
BN877_I0930_locusTag_BN877_I0930	70	0	119	407	119	48	137	146	0	0
BN877_I0931_locusTag_BN877_I0931	16	15	124	218	21	48	198	458	0	0
BN877_I0932_locusTag_BN877_I0932	83	33	432	1297	359	101	183	394	0	0
BN877_I0933_locusTag_BN877_I0933	208	167	662	2861	1851	316	4111	12830	0	0
BN877_I0934_locusTag_BN877_I0934	3	11	33	132	96	12	21	40	0	0
BN877_I0935_locusTag_BN877_I0935	7	16	86	383	76	0	58	139	0	0
BN877_I0936_locusTag_BN877_I0936	16	0	82	185	5	0	19	85	0	0
BN877_I0937_locusTag_BN877_I0937	25	13	86	432	109	28	177	511	0	0
BN877_I0938_locusTag_BN877_I0938	23	0	19	227	219	0	14	89	0	0
BN877_I0939_locusTag_BN877_I0939	154	0	46	265	328	37	15	81	0	0
BN877_I0940_locusTag_BN877_I0940	15	0	0	37	95	0	0	13	0	0
BN877_I0941_locusTag_BN877_I0941	17	0	27	41	29	11	50	91	0	0
BN877_I0942_locusTag_BN877_I0942	14	0	32	64	179	0	31	19	0	0
BN877_I0943_locusTag_BN877_I0943	33	0	0	26	18	0	0	10	0	0
BN877_I0944_locusTag_BN877_I0944	0	0	1	49	22	0	0	26	0	0
BN877_I0945_locusTag_BN877_I0945	26	0	7	45	134	2	0	28	0	0
BN877_I0946_locusTag_BN877_I0946	16	0	10	47	13	0	0	13	0	0
BN877_I0947_locusTag_BN877_I0947	2	0	0	24	4	1	0	0	0	0
BN877_I0948_locusTag_BN877_I0948	25	0	6	43	59	0	21	81	0	0
BN877_I0949_locusTag_BN877_I0949	7	0	0	16	53	0	7	17	0	0
BN877_I0950_locusTag_BN877_I0950	13	0	6	40	81	0	0	0	0	0
BN877_I0951_locusTag_BN877_I0951	13	0	0	32	17	0	0	0	0	0
BN877_I0952_locusTag_BN877_I0952	127	0	47	201	409	0	62	94	0	0
BN877_I0953_locusTag_BN877_I0953	0	0	0	0	15	0	0	15	0	0
BN877_I0963_locusTag_BN877_I0963	109	39	116	191	834	2	82	200	0	0
BN877_I0964_locusTag_BN877_I0964	39	1	92	125	252	18	29	72	0	0
BN877_I0965_locusTag_BN877_I0965	0	0	3	80	0	0	0	21	0	0
BN877_I0967_locusTag_BN877_I0967	0	0	0	0	0	0	22	22	0	0
BN877_I0968_locusTag_BN877_I0968	18	9	387	746	489	41	2550	5489	0	0
BN877_I0969_locusTag_BN877_I0969	107	19	176	226	1209	114	661	2432	0	0
BN877_I0971_locusTag_BN877_I0971	0	6	51	187	34	7	68	97	0	0
BN877_I0972_locusTag_BN877_I0972	839	423	7557	17320	3964	276	4070	4878	0	0
BN877_I0973_locusTag_BN877_I0973	13	10	84	335	98	54	73	236	0	0
BN877_I0974_locusTag_BN877_I0974	0	0	188	506	55	19	95	108	0	0
BN877_I0975_locusTag_BN877_I0975	42	26	50	314	98	28	117	229	0	0
BN877_I0976_locusTag_BN877_I0976	33	6	203	658	337	79	682	1447	0	0
BN877_I0977_locusTag_BN877_I0977	15	0	57	78	25	11	10	147	0	0
BN877_I0978_locusTag_BN877_I0978	138	111	824	1115	1442	333	850	1897	0	0
BN877_I0979_locusTag_BN877_I0979	95	84	617	1344	724	91	436	1092	0	0
BN877_I0980_locusTag_BN877_I0980	19	18	296	925	118	14	182	420	0	0
BN877_I0981_locusTag_BN877_I0981	11	2	54	393	63	20	237	1127	0	0
BN877_I0983_locusTag_BN877_I0983	503	169	1459	2507	3842	268	464	966	0	0
BN877_I0984_locusTag_BN877_I0984	6	10	121	593	137	80	978	1773	0	0
BN877_I0985_locusTag_BN877_I0985	21	0	113	460	94	11	290	525	0	0
BN877_I0987_locusTag_BN877_I0987	38	6	115	145	103	7	166	342	0	0
BN877_I0988_locusTag_BN877_I0988	15	9	26	149	49	6	64	133	0	0
BN877_I0989_locusTag_BN877_I0989	0	0	0	28	24	0	13	12	0	0
BN877_I0991_locusTag_BN877_I0991	13	15	316	1754	94	15	52	9	0	0
BN877_I0993_locusTag_BN877_I0993	18	20	600	1569	82	24	18	38	0	0
BN877_I0994_locusTag_BN877_I0994	15	0	20	39	34	6	15	140	0	0
BN877_I0995_locusTag_BN877_I0995	65	19	167	197	282	73	244	690	0	0
BN877_I0996_locusTag_BN877_I0996	267	22	319	752	231	22	263	871	0	0
BN877_I0997_locusTag_BN877_I0997	4	11	103	239	74	16	111	409	0	0
BN877_I0998_locusTag_BN877_I0998	122	21	119	595	139	38	135	346	0	0
BN877_I0999_locusTag_BN877_I0999	0	0	0	11	0	0	0	0	0	0
BN877_I1002_locusTag_BN877_I1002	20	13	121	80	83	22	70	241	0	0
BN877_I1003_locusTag_BN877_I1003	122	27	245	1035	232	76	151	795	0	0
BN877_I1004_locusTag_BN877_I1004	3	0	12	22	0	8	8	16	0	0
BN877_I1009_locusTag_BN877_I1009	9	0	25	40	13	4	51	23	0	0
BN877_I1010_locusTag_BN877_I1010	78	31	625	2134	262	224	2777	5392	0	0
BN877_I1013_locusTag_BN877_I1013	500	69	585	662	602	242	1144	2918	0	0
BN877_I1014_locusTag_BN877_I1014	60	35	651	1168	463	68	929	1177	0	0
BN877_I1018_locusTag_BN877_I1018	1032	521	11551	46197	6776	652	1958	5870	0	0
BN877_I1019_locusTag_BN877_I1019	302	301	5983	33715	2303	391	675	1618	0	0
BN877_I1024_locusTag_BN877_I1024	4	0	103	387	81	22	114	298	0	0
BN877_I1025_locusTag_BN877_I1025	0	5	22	176	31	1	129	222	0	0
BN877_I1026_locusTag_BN877_I1026	2	0	33	231	71	6	318	452	0	0
BN877_I1027_locusTag_BN877_I1027	7	0	19	188	37	34	88	140	0	0
BN877_I1028_locusTag_BN877_I1028	0	3	45	99	32	0	53	89	0	0
BN877_I1029_locusTag_BN877_I1029	0	0	100	141	49	9	51	236	0	0
BN877_I1030_locusTag_BN877_I1030	0	0	5	32	0	1	3	54	0	0
BN877_I1031_locusTag_BN877_I1031	8	14	223	395	220	14	214	596	0	0
BN877_I1032_locusTag_BN877_I1032	0	14	44	247	23	9	41	395	0	0
BN877_I1033_locusTag_BN877_I1033	35	69	981	394	227	107	43	101	0	0
BN877_I1036_locusTag_BN877_I1036	0	0	0	68	0	33	343	686	0	0
BN877_I1037_locusTag_BN877_I1037	0	0	62	186	40	8	49	69	0	0
BN877_I1038_locusTag_BN877_I1038	0	0	27	80	17	0	48	0	0	0
BN877_I1039_locusTag_BN877_I1039	0	0	11	85	44	8	14	52	0	0
BN877_I1040_locusTag_BN877_I1040	4	4	233	348	103	0	119	165	0	0
BN877_I1041_locusTag_BN877_I1041	33	17	311	1474	159	101	926	1901	0	0
BN877_I1042_locusTag_BN877_I1042	61	37	203	822	288	69	483	1032	0	0
BN877_I1043_locusTag_BN877_I1043	42	10	669	1933	213	70	585	1797	0	0
BN877_I1044_locusTag_BN877_I1044	30	16	37	210	34	18	154	446	0	0
BN877_I1045_locusTag_BN877_I1045	0	0	4	29	4	11	0	53	0	0
BN877_I1046_locusTag_BN877_I1046	0	0	32	165	94	0	63	301	0	0
BN877_I1047_locusTag_BN877_I1047	11	3	365	881	274	80	1361	2442	0	0
BN877_I1048_locusTag_BN877_I1048	82	28	526	1177	437	178	2943	5889	0	0
BN877_I1051_locusTag_BN877_I1051	13	6	410	627	95	48	182	531	0	0
BN877_I1052_locusTag_BN877_I1052	31	40	485	729	507	41	1109	2510	0	0
BN877_I1053_locusTag_BN877_I1053	0	5	93	377	111	33	306	638	0	0
BN877_I1054_locusTag_BN877_I1054	9	0	53	388	27	32	61	144	0	0
BN877_I1055_locusTag_BN877_I1055	0	0	64	172	6	24	364	732	0	0
BN877_I1057_locusTag_BN877_I1057	0	10	9	29	12	3	42	105	0	0
