tss_id	locus_id	gene_name	tss_bp	dir	5utr_len
tss-1934	ECDH10B_1987	yebE	2018302	rev	0
tss-1935	ECDH10B_1988	yebF	2018997	rev	0
tss-1936	ECDH10B_1989	yebG	2019342	rev	0
tss-1937	ECDH10B_1990	purT	2019476	fwd	0
tss-1938	ECDH10B_1991	eda	2021351	rev	0
tss-1939	ECDH10B_1992	edd	2023199	rev	0
tss-1940	ECDH10B_1993	zwf	2024909	rev	0
tss-1941	ECDH10B_1994	yebK	2025247	fwd	0
tss-1942	ECDH10B_1995	pykA	2026244	fwd	0
tss-1943	ECDH10B_1996	lpxM	2028788	rev	0
tss-1944	ECDH10B_1997	yebA	2030230	rev	0
tss-1945	ECDH10B_1998	znuA	2031178	rev	0
tss-1946	ECDH10B_1999	znuC	2031257	fwd	0
tss-1947	ECDH10B_2000	znuB	2032009	fwd	0
tss-1948	ECDH10B_2001	ruvB	2033951	rev	0
tss-1949	ECDH10B_2002	ruvA	2034571	rev	0
tss-1950	ECDH10B_2003	yebB	2034846	fwd	0
tss-1951	ECDH10B_2004	ruvC	2035971	rev	0
tss-1952	ECDH10B_2005	yebC	2036746	rev	0
tss-1953	ECDH10B_2006	nudB	2037227	rev	0
tss-1954	ECDH10B_2007	aspS	2039117	rev	0
tss-1955	ECDH10B_2008	yecD	2039427	fwd	0
tss-1956	ECDH10B_2009	yecE	2039990	fwd	0
tss-1957	ECDH10B_2010	yecN	2040861	fwd	0
tss-1958	ECDH10B_2011	yecO	2041297	fwd	0
tss-1959	ECDH10B_2012	yecP	2042037	fwd	0
tss-1960	ECDH10B_2013	torZ	2045602	rev	0
tss-1961	ECDH10B_2014	torY	2046727	rev	0
tss-1962	ECDH10B_2015	cutC	2047861	rev	0
tss-1963	ECDH10B_2016	yecM	2048441	rev	0
tss-1964	ECDH10B_2017	argS	2048657	fwd	0
tss-1965	ECDH10B_2018	yecT	2050567	fwd	0
tss-1966	ECDH10B_2019	flhE	2051567	rev	0
tss-1967	ECDH10B_2020	flhA	2053645	rev	0
tss-1968	ECDH10B_2021	flhB	2054786	rev	0
tss-1969	ECDH10B_2022	cheZ	2055632	rev	0
tss-1970	ECDH10B_2023	cheY	2056032	rev	0
tss-1971	ECDH10B_2024	cheB	2057096	rev	0
tss-1972	ECDH10B_2025	cheR	2057959	rev	0
tss-1973	ECDH10B_2026	tap	2059579	rev	0
tss-1974	ECDH10B_2027	tar	2061286	rev	0
tss-1975	ECDH10B_2028	cheW	2061934	rev	0
tss-1976	ECDH10B_2030	motB	2064850	rev	0
tss-1977	ECDH10B_2031	motA	2065734	rev	0
tss-1978	ECDH10B_2033	flhD	2066815	rev	0
tss-1979	ECDH10B_2036	yecG	2068785	fwd	0
tss-1980	ECDH10B_2037	otsA	2070644	rev	0
tss-1981	ECDH10B_2038	otsB	2071419	rev	0
tss-1982	ECDH10B_2039	araH	2072575	rev	0
tss-1983	ECDH10B_2040	araG	2074101	rev	0
tss-1984	ECDH10B_2041	araF	2075160	rev	0
tss-1985	ECDH10B_2042	yecI	2075957	fwd	0
tss-1986	ECDH10B_2043	yecJ	2076790	rev	0
tss-1987	ECDH10B_2044	isrB	2077030	rev	0
tss-1988	ECDH10B_2045	yecR	2077254	fwd	0
tss-1989	ECDH10B_2046	ftn	2077748	fwd	0
tss-1990	ECDH10B_2047	yecH	2078522	rev	0
tss-1991	ECDH10B_2048	tyrP	2078713	fwd	0
tss-1992	ECDH10B_2049	yecA	2080651	rev	0
tss-1993	ECDH10B_2050	leuZ	2080933	rev	0
tss-1994	ECDH10B_2051	cysT	2081019	rev	0
tss-1995	ECDH10B_2052	glyW	2081149	rev	0
tss-1996	ECDH10B_2053	pgsA	2081849	rev	0
tss-1997	ECDH10B_2054	uvrC	2083738	rev	0
tss-1998	ECDH10B_2055	uvrY	2084391	rev	0
tss-1999	ECDH10B_2056	yecF	2084850	fwd	0
tss-2000	ECDH10B_2057	sdiA	2085864	rev	0
tss-2001	ECDH10B_2058	yecC	2086846	rev	0
tss-2002	ECDH10B_2059	yecS	2087511	rev	0
tss-2003	ECDH10B_2060	dcyD	2088512	rev	0
tss-2004	ECDH10B_2061	fliY	2089417	rev	0
tss-2005	ECDH10B_2062	fliZ	2090056	rev	0
tss-2006	ECDH10B_2063	fliA	2090821	rev	0
tss-2007	ECDH10B_2065	fliD	2092904	fwd	0
tss-2008	ECDH10B_2066	fliS	2094335	fwd	0
tss-2009	ECDH10B_2067	fliT	2094745	fwd	0
tss-2010	ECDH10B_2068	amyA	2095188	fwd	0
tss-2011	ECDH10B_2069	yedD	2097122	rev	0
tss-2012	ECDH10B_2070	yedE	2097309	fwd	0
tss-2013	ECDH10B_2071	yedF	2098511	fwd	0
tss-2014	ECDH10B_2072	yedK	2098853	fwd	0
tss-2015	ECDH10B_2073	yedL	2099632	fwd	0
tss-2016	ECDH10B_2077	yedM	2101383	rev	0
tss-2017	ECDH10B_2078	intG	2101534	fwd	0
tss-2018	ECDH10B_2079	fliE	2102046	rev	0
tss-2019	ECDH10B_2080	fliF	2102261	fwd	0
tss-2020	ECDH10B_2081	fliG	2103912	fwd	0
tss-2021	ECDH10B_2082	fliH	2104900	fwd	0
tss-2022	ECDH10B_2083	fliI	2105586	fwd	0
tss-2023	ECDH10B_2084	fliJ	2106978	fwd	0
tss-2024	ECDH10B_2085	fliK	2107418	fwd	0
tss-2025	ECDH10B_2086	fliL	2108650	fwd	0
tss-2026	ECDH10B_2087	fliM	2109119	fwd	0
tss-2027	ECDH10B_2088	fliN	2110120	fwd	0
tss-2028	ECDH10B_2089	fliO	2110536	fwd	0
tss-2029	ECDH10B_2090	fliP	2110901	fwd	0
tss-2030	ECDH10B_2091	fliQ	2111648	fwd	0
tss-2031	ECDH10B_2092	fliR	2111925	fwd	0
tss-2032	ECDH10B_2093	rcsA	2113000	fwd	0
tss-2033	ECDH10B_2094	dsrB	2113855	rev	0
tss-2034	ECDH10B_2095	yodD	2114018	fwd	0
tss-2035	ECDH10B_2096	dsrA	2114345	rev	0
tss-2036	ECDH10B_2097	yedP	2114543	fwd	0
tss-2037	ECDH10B_2098	yedQ	2117049	rev	0
tss-2038	ECDH10B_2099	yodC	2117402	rev	0
tss-2039	ECDH10B_2100	yedI	2118398	rev	0
tss-2040	ECDH10B_2101	yedA	2118571	fwd	0
tss-2041	ECDH10B_2102	vsr	2119950	rev	0
tss-2042	ECDH10B_2103	dcm	2121349	rev	0
tss-2043	ECDH10B_2104	yedJ	2122111	rev	0
tss-2044	ECDH10B_2105	yedR	2122516	rev	0
tss-2045	ECDH10B_2110	hchA	2124867	fwd	0
tss-2046	ECDH10B_2111	yedV	2127184	rev	0
tss-2047	ECDH10B_2112	yedW	2127855	rev	0
tss-2048	ECDH10B_2113	yedX	2127988	fwd	0
tss-2049	ECDH10B_2115	yedZ	2129515	fwd	0
tss-2050	ECDH10B_2116	yodA	2130407	fwd	0
tss-2051	ECDH10B_2117	yodB	2131400	fwd	0
tss-2052	ECDH10B_2118	serU	2132589	rev	0
tss-2053	ECDH10B_2119	yeeI	2132683	fwd	0
tss-2054	ECDH10B_2120	asnT	2133581	fwd	0
tss-2055	ECDH10B_2121	yeeJ	2133943	fwd	0
tss-2056	ECDH10B_2125	shiA	2142675	fwd	0
tss-2057	ECDH10B_2126	amn	2144093	fwd	0
tss-2058	ECDH10B_2127	yeeN	2145890	fwd	0
tss-2059	ECDH10B_2128	asnW	2147134	rev	0
tss-2060	ECDH10B_2129	yeeO	2148878	rev	0
tss-2061	ECDH10B_2130	asnU	2148883	fwd	0
tss-2062	ECDH10B_2131	cbl	2149946	rev	0
tss-2063	ECDH10B_2132	nac	2150965	rev	0
tss-2064	ECDH10B_2133	asnV	2151292	fwd	0
tss-2065	ECDH10B_2134	erfK	2152355	rev	0
tss-2066	ECDH10B_2135	cobT	2153499	rev	0
tss-2067	ECDH10B_2136	cobS	2154254	rev	0
tss-2068	ECDH10B_2137	cobU	2154796	rev	0
tss-2069	ECDH10B_2138	insH-6	2156353	rev	0
tss-2070	ECDH10B_2141	insD-3	2158889	rev	0
tss-2071	ECDH10B_2142	insC-3	2159257	rev	0
tss-2072	ECDH10B_2144	yeeP	2159818	fwd	0
tss-2073	ECDH10B_2145	isrC	2160347	fwd	0
tss-2074	ECDH10B_2146	flu	2160571	fwd	0
tss-2075	ECDH10B_2147	yeeR	2163811	fwd	0
tss-2076	ECDH10B_2148	yeeS	2165340	fwd	0
tss-2077	ECDH10B_2149	yeeT	2165849	fwd	0
tss-2078	ECDH10B_2150	yeeU	2166144	fwd	0
tss-2079	ECDH10B_2151	yeeV	2166601	fwd	0
tss-2080	ECDH10B_2152	yeeW	2166972	fwd	0
tss-2081	ECDH10B_2153	yoeF	2167607	fwd	0
tss-2082	ECDH10B_2154	yeeX	2168459	rev	0
tss-2083	ECDH10B_2155	yeeA	2169623	rev	0
tss-2084	ECDH10B_2156	sbmC	2170294	rev	0
tss-2085	ECDH10B_2157	dacD	2171579	rev	0
tss-2086	ECDH10B_2158	sbcB	2171788	fwd	0
tss-2087	ECDH10B_2159	yeeD	2173485	rev	0
tss-2088	ECDH10B_2160	yeeE	2174557	rev	0
tss-2089	ECDH10B_2161	yeeF	2176094	rev	0
tss-2090	ECDH10B_2162	yeeY	2177290	rev	0
tss-2091	ECDH10B_2163	yeeZ	2178160	rev	0
tss-2092	ECDH10B_2164	yoeB	2178497	rev	0
tss-2093	ECDH10B_2165	yefM	2178745	rev	0
tss-2094	ECDH10B_2166	hisL	2179028	fwd	0
tss-2095	ECDH10B_2167	hisG	2179224	fwd	0
tss-2096	ECDH10B_2168	hisD	2180129	fwd	0
tss-2097	ECDH10B_2169	hisC	2181430	fwd	0
tss-2098	ECDH10B_2170	hisB	2182500	fwd	0
tss-2099	ECDH10B_2171	hisH	2183567	fwd	0
tss-2100	ECDH10B_2172	hisA	2184157	fwd	0
tss-2101	ECDH10B_2173	hisF	2184876	fwd	0
tss-2102	ECDH10B_2174	hisI	2185646	fwd	0
tss-2103	ECDH10B_2175	cld	2187333	rev	0
tss-2104	ECDH10B_2176	ugd	2188645	rev	0
tss-2105	ECDH10B_2177	gnd	2190300	rev	0
tss-2106	ECDH10B_2180	insH-7	2191943	rev	0
tss-2107	ECDH10B_2182	wbbK	2193541	rev	0
tss-2108	ECDH10B_2183	wbbJ	2194116	rev	0
tss-2109	ECDH10B_2184	wbbI	2195089	rev	0
tss-2110	ECDH10B_2185	wbbH	2196258	rev	0
tss-2111	ECDH10B_2186	glf	2197361	rev	0
tss-2112	ECDH10B_2187	rfbX	2198616	rev	0
tss-2113	ECDH10B_2188	rfbC	2199170	rev	0
tss-2114	ECDH10B_2189	rfbA	2200051	rev	0
tss-2115	ECDH10B_2190	rfbD	2201008	rev	0
tss-2116	ECDH10B_2191	rfbB	2202093	rev	0
tss-2117	ECDH10B_2192	galF	2203359	rev	0
tss-2118	ECDH10B_2193	wcaM	2204928	rev	0
tss-2119	ECDH10B_2194	wcaL	2206159	rev	0
tss-2120	ECDH10B_2195	wcaK	2207436	rev	0
tss-2121	ECDH10B_2196	wzxC	2209190	rev	0
tss-2122	ECDH10B_2197	wcaJ	2210586	rev	0
tss-2123	ECDH10B_2198	cpsG	2212011	rev	0
tss-2124	ECDH10B_2199	cpsB	2213552	rev	0
tss-2125	ECDH10B_2200	wcaI	2214778	rev	0
tss-2126	ECDH10B_2201	nudD	2215254	rev	0
tss-2127	ECDH10B_2202	fcl	2216222	rev	0
tss-2128	ECDH10B_2203	gmd	2217346	rev	0
tss-2129	ECDH10B_2204	wcaF	2217920	rev	0
tss-2130	ECDH10B_2205	wcaE	2218682	rev	0
tss-2131	ECDH10B_2206	wcaD	2219910	rev	0
tss-2132	ECDH10B_2207	wcaC	2221102	rev	0
tss-2133	ECDH10B_2208	wcaB	2221587	rev	0
tss-2134	ECDH10B_2209	wcaA	2222429	rev	0
tss-2135	ECDH10B_2210	wzc	2224684	rev	0
tss-2136	ECDH10B_2211	wzb	2225130	rev	0
tss-2137	ECDH10B_2212	wza	2226275	rev	0
tss-2138	ECDH10B_2213	yegH	2226934	fwd	0
tss-2139	ECDH10B_2214	asmA	2230644	rev	0
tss-2140	ECDH10B_2215	dcd	2231247	rev	0
tss-2141	ECDH10B_2216	udk	2231980	rev	0
tss-2142	ECDH10B_2217	yegE	2232298	fwd	0
tss-2143	ECDH10B_2218	alkA	2236572	rev	0
tss-2144	ECDH10B_2219	yegD	2236706	fwd	0
tss-2145	ECDH10B_2220	yegI	2240017	rev	0
tss-2146	ECDH10B_2221	yegJ	2240217	fwd	0
tss-2147	ECDH10B_2222	yegK	2241504	rev	0
tss-2148	ECDH10B_2223	yegL	2242160	rev	0
tss-2149	ECDH10B_2224	ryeC	2242307	fwd	0
tss-2150	ECDH10B_2225	ryeD	2242642	fwd	0
tss-2151	ECDH10B_2226	mdtA	2243048	fwd	0
tss-2152	ECDH10B_2227	mdtB	2244295	fwd	0
tss-2153	ECDH10B_2228	mdtC	2247418	fwd	0
tss-2154	ECDH10B_2229	mdtD	2250496	fwd	0
tss-2155	ECDH10B_2230	baeS	2251908	fwd	0
tss-2156	ECDH10B_2231	baeR	2253308	fwd	0
tss-2157	ECDH10B_2232	yegP	2254221	fwd	0
tss-2158	ECDH10B_2233	yegQ	2254700	fwd	0
tss-2159	ECDH10B_2234	ryeE	2256144	fwd	0
tss-2160	ECDH10B_2235	ogrK	2256552	rev	0
tss-2161	ECDH10B_2237	yegR	2257338	rev	0
tss-2162	ECDH10B_2238	yegS	2257744	fwd	0
tss-2163	ECDH10B_2242	insE-5	2259259	fwd	0
tss-2164	ECDH10B_2243	insF-5	2259564	fwd	0
tss-2165	ECDH10B_2244	gatD	2261905	rev	0
tss-2166	ECDH10B_2245	gatC	2263308	rev	0
tss-2167	ECDH10B_2246	gatB	2263596	rev	0
tss-2168	ECDH10B_2247	gatA	2264079	rev	0
tss-2169	ECDH10B_2249	gatY	2266234	rev	0
tss-2170	ECDH10B_2250	fbaB	2267594	rev	0
tss-2171	ECDH10B_2251	yegT	2267851	fwd	0
tss-2172	ECDH10B_2252	yegU	2269125	fwd	0
tss-2173	ECDH10B_2253	yegV	2270126	fwd	0
tss-2174	ECDH10B_2254	yegW	2271811	rev	0
tss-2175	ECDH10B_2255	yegX	2272681	rev	0
tss-2176	ECDH10B_2256	thiD	2273546	rev	0
tss-2177	ECDH10B_2257	thiM	2274331	rev	0
tss-2178	ECDH10B_2258	rcnR	2274826	rev	0
tss-2179	ECDH10B_2259	yohM	2274947	fwd	0
tss-2180	ECDH10B_2260	yohN	2275990	fwd	0
tss-2181	ECDH10B_2262	yehB	2279940	rev	0
tss-2182	ECDH10B_2263	yehC	2280675	rev	0
tss-2183	ECDH10B_2264	yehD	2281252	rev	0
tss-2184	ECDH10B_2265	yehE	2281826	rev	0
tss-2185	ECDH10B_2266	mrp	2283198	rev	0
tss-2186	ECDH10B_2267	metG	2283330	fwd	0
tss-2187	ECDH10B_2272	yehI	2289309	fwd	0
tss-2188	ECDH10B_2273	yehK	2293002	fwd	0
tss-2189	ECDH10B_2274	yehL	2293626	fwd	0
tss-2190	ECDH10B_2275	yehM	2294725	fwd	0
tss-2191	ECDH10B_2276	yehP	2296997	fwd	0
tss-2192	ECDH10B_2277	yehQ	2298130	fwd	0
tss-2193	ECDH10B_2278	yehR	2300255	fwd	0
tss-2194	ECDH10B_2279	yehS	2301226	rev	0
tss-2195	ECDH10B_2280	yehT	2301992	rev	0
tss-2196	ECDH10B_2281	yehU	2303674	rev	0
tss-2197	ECDH10B_2282	mlrA	2303896	fwd	0
tss-2198	ECDH10B_2283	yohO	2304687	fwd	0
tss-2199	ECDH10B_2284	yehW	2305506	rev	0
tss-2200	ECDH10B_2285	yehX	2306437	rev	0
tss-2201	ECDH10B_2286	yehY	2307587	rev	0
tss-2202	ECDH10B_2287	yehZ	2308511	rev	0
tss-2203	ECDH10B_2288	bglX	2311019	rev	0
tss-2204	ECDH10B_2289	dld	2311215	fwd	0
tss-2205	ECDH10B_2290	pbpG	2313900	rev	0
tss-2206	ECDH10B_2291	yohC	2314661	rev	0
tss-2207	ECDH10B_2292	yohD	2314831	fwd	0
tss-2208	ECDH10B_2293	yohF	2316300	rev	0
tss-2209	ECDH10B_2294	yohG	2317441	rev	0
tss-2210	ECDH10B_2296	yohH	2317716	rev	0
tss-2211	ECDH10B_2297	dusC	2319415	rev	0
tss-2212	ECDH10B_2298	yohJ	2319654	fwd	0
tss-2213	ECDH10B_2299	yohK	2320049	fwd	0
tss-2214	ECDH10B_2300	cdd	2320874	fwd	0
tss-2215	ECDH10B_2301	sanA	2321908	fwd	0
tss-2216	ECDH10B_2302	yeiS	2322630	fwd	0
tss-2217	ECDH10B_2303	yeiT	2323063	fwd	0
tss-2218	ECDH10B_2304	yeiA	2324295	fwd	0
tss-2219	ECDH10B_2305	mglC	2326783	rev	0
tss-2220	ECDH10B_2307	mglB	2329359	rev	0
tss-2221	ECDH10B_2308	galS	2330679	rev	0
tss-2222	ECDH10B_2309	yeiB	2331978	rev	0
tss-2223	ECDH10B_2310	folE	2332663	rev	0
tss-2224	ECDH10B_2311	yeiG	2332921	fwd	0
tss-2225	ECDH10B_2312	cirA	2335780	rev	0
tss-2226	ECDH10B_2313	lysP	2337543	rev	0
tss-2227	ECDH10B_2314	yeiE	2338629	rev	0
tss-2228	ECDH10B_2315	yeiH	2338728	fwd	0
tss-2229	ECDH10B_2316	nfo	2339851	fwd	0
tss-2230	ECDH10B_2317	yeiI	2340711	fwd	0
tss-2231	ECDH10B_2318	yeiJ	2343156	rev	0
tss-2232	ECDH10B_2319	rihB	2344197	rev	0
tss-2233	ECDH10B_2320	yeiL	2344366	fwd	0
tss-2234	ECDH10B_2321	yeiM	2346346	rev	0
tss-2235	ECDH10B_2322	yeiN	2347378	rev	0
tss-2236	ECDH10B_2323	yeiC	2348307	rev	0
tss-2237	ECDH10B_2324	fruA	2350421	rev	0
tss-2238	ECDH10B_2325	fruK	2351376	rev	0
tss-2239	ECDH10B_2327	setB	2352873	fwd	0
tss-2240	ECDH10B_2328	yeiW	2354305	rev	0
tss-2241	ECDH10B_2329	yeiP	2354460	fwd	0
tss-2242	ECDH10B_2330	yeiQ	2355255	fwd	0
tss-2243	ECDH10B_2331	yeiR	2356839	fwd	0
tss-2244	ECDH10B_2332	yeiU	2357864	fwd	0
tss-2245	ECDH10B_2333	spr	2358989	fwd	0
tss-2246	ECDH10B_2334	rtn	2359736	fwd	0
tss-2247	ECDH10B_2335	yejA	2361374	fwd	0
tss-2248	ECDH10B_2336	yejB	2363189	fwd	0
tss-2249	ECDH10B_2337	yejE	2364283	fwd	0
tss-2250	ECDH10B_2338	yejF	2365310	fwd	0
tss-2251	ECDH10B_2339	yejG	2367247	rev	0
tss-2252	ECDH10B_2340	bcr	2368770	rev	0
tss-2253	ECDH10B_2341	rsuA	2369493	rev	0
tss-2254	ECDH10B_2342	yejH	2369642	fwd	0
tss-2255	ECDH10B_2343	rplY	2371527	fwd	0
tss-2256	ECDH10B_2344	yejK	2372957	rev	0
tss-2257	ECDH10B_2345	yejL	2373139	fwd	0
tss-2258	ECDH10B_2346	yejM	2373386	fwd	0
tss-2259	ECDH10B_2347	proL	2375221	fwd	0
tss-2260	ECDH10B_2348	yejO	2377910	rev	0
tss-2261	ECDH10B_2349	insH-8	2379091	rev	0
tss-2262	ECDH10B_2350	narP	2379510	fwd	0
tss-2263	ECDH10B_2351	ccmH	2381420	rev	0
tss-2264	ECDH10B_2352	ccmG	2381974	rev	0
tss-2265	ECDH10B_2353	ccmF	2383914	rev	0
tss-2266	ECDH10B_2354	ccmE	2384390	rev	0
tss-2267	ECDH10B_2355	ccmD	2384596	rev	0
tss-2268	ECDH10B_2356	ccmC	2385330	rev	0
tss-2269	ECDH10B_2357	ccmB	2386034	rev	0
tss-2270	ECDH10B_2358	ccmA	2386654	rev	0
tss-2271	ECDH10B_2359	napC	2387269	rev	0
tss-2272	ECDH10B_2360	napB	2387728	rev	0
tss-2273	ECDH10B_2361	napH	2388588	rev	0
tss-2274	ECDH10B_2362	napG	2389270	rev	0
tss-2275	ECDH10B_2363	napA	2391763	rev	0
tss-2276	ECDH10B_2364	napD	2392023	rev	0
tss-2277	ECDH10B_2365	napF	2392507	rev	0
tss-2278	ECDH10B_2366	eco	2392915	fwd	0
tss-2279	ECDH10B_2367	mqo	2395764	rev	0
tss-2280	ECDH10B_2368	yojI	2397625	rev	0
tss-2281	ECDH10B_2369	alkB	2398351	rev	0
tss-2282	ECDH10B_2370	ada	2399415	rev	0
tss-2283	ECDH10B_2371	yojL	2400544	rev	0
tss-2284	ECDH10B_2372	ompC	2401759	rev	0
tss-2285	ECDH10B_2373	micF	2402094	fwd	0
tss-2286	ECDH10B_2374	rcsD	2402498	fwd	0
tss-2287	ECDH10B_2375	rcsB	2405187	fwd	0
tss-2288	ECDH10B_2376	rcsC	2408886	rev	0
tss-2289	ECDH10B_2377	atoS	2409053	fwd	0
tss-2290	ECDH10B_2378	atoC	2410876	fwd	0
tss-2291	ECDH10B_2379	atoD	2412457	fwd	0
tss-2292	ECDH10B_2380	atoA	2413119	fwd	0
tss-2293	ECDH10B_2381	atoE	2413766	fwd	0
tss-2294	ECDH10B_2382	atoB	2415119	fwd	0
tss-2295	ECDH10B_2383	yfaP	2417153	rev	0
tss-2296	ECDH10B_2384	yfaQ	2418807	rev	0
tss-2297	ECDH10B_2388	yfaT	2423969	rev	0
tss-2298	ECDH10B_2389	yfaA	2425654	rev	0
tss-2299	ECDH10B_2390	gyrA	2428430	rev	0
tss-2300	ECDH10B_2391	ubiG	2428577	fwd	0
tss-2301	ECDH10B_2392	yfaL	2433179	rev	0
tss-2302	ECDH10B_2393	nrdA	2433875	fwd	0
tss-2303	ECDH10B_2394	nrdB	2436394	fwd	0
tss-2304	ECDH10B_2395	yfaE	2437524	fwd	0
tss-2305	ECDH10B_2396	inaA	2438482	rev	0
tss-2306	ECDH10B_2397	yfaH	2438697	fwd	0
tss-2307	ECDH10B_2398	glpQ	2440021	rev	0
tss-2308	ECDH10B_2399	glpT	2441384	rev	0
tss-2309	ECDH10B_2400	glpA	2441657	fwd	0
tss-2310	ECDH10B_2401	glpB	2443275	fwd	0
tss-2311	ECDH10B_2402	glpC	2444531	fwd	0
tss-2312	ECDH10B_2403	yfaD	2445914	fwd	0
tss-2313	ECDH10B_2404	ypaA	2446826	fwd	0
tss-2314	ECDH10B_2405	yfaU	2447855	rev	0
tss-2315	ECDH10B_2406	yfaV	2449162	rev	0
tss-2316	ECDH10B_2407	yfaW	2450436	rev	0
tss-2317	ECDH10B_2408	yfaX	2451221	rev	0
tss-2318	ECDH10B_2409	yfaY	2452643	rev	0
tss-2319	ECDH10B_2410	yfaZ	2453285	rev	0
tss-2320	ECDH10B_2411	yfaO	2453564	fwd	0
tss-2321	ECDH10B_2412	ais	2454630	rev	0
tss-2322	ECDH10B_2413	arnB	2454938	fwd	0
tss-2323	ECDH10B_2414	arnC	2456081	fwd	0
tss-2324	ECDH10B_2415	arnA	2457049	fwd	0
tss-2325	ECDH10B_2416	yfbH	2459028	fwd	0
tss-2326	ECDH10B_2417	arnT	2459918	fwd	0
tss-2327	ECDH10B_2418	yfbW	2461567	fwd	0
tss-2328	ECDH10B_2419	yfbJ	2461902	fwd	0
tss-2329	ECDH10B_2420	pmrD	2462548	rev	0
tss-2330	ECDH10B_2421	menE	2464013	rev	0
tss-2331	ECDH10B_2422	menC	2464972	rev	0
tss-2332	ECDH10B_2423	menB	2465829	rev	0
tss-2333	ECDH10B_2424	yfbB	2466602	rev	0
tss-2334	ECDH10B_2425	menD	2468269	rev	0
tss-2335	ECDH10B_2426	menF	2469653	rev	0
tss-2336	ECDH10B_2427	elaB	2470037	rev	0
tss-2337	ECDH10B_2428	elaA	2470553	rev	0
tss-2338	ECDH10B_2431	elaD	2472500	fwd	0
tss-2339	ECDH10B_2433	yfbL	2475647	fwd	0
tss-2340	ECDH10B_2434	yfbM	2476721	fwd	0
tss-2341	ECDH10B_2435	yfbN	2478213	rev	0
tss-2342	ECDH10B_2436	yfbO	2478368	fwd	0
tss-2343	ECDH10B_2437	yfbP	2478900	fwd	0
tss-2344	ECDH10B_2438	nuoN	2481112	rev	0
tss-2345	ECDH10B_2439	nuoM	2482828	rev	0
tss-2346	ECDH10B_2440	nuoL	2484833	rev	0
tss-2347	ECDH10B_2441	nuoK	2485132	rev	0
tss-2348	ECDH10B_2442	nuoJ	2485683	rev	0
tss-2349	ECDH10B_2443	nuoI	2486237	rev	0
tss-2350	ECDH10B_2444	nuoH	2487229	rev	0
tss-2351	ECDH10B_2445	nuoG	2489958	rev	0
tss-2352	ECDH10B_2446	nuoF	2491342	rev	0
tss-2353	ECDH10B_2447	nuoE	2491839	rev	0
tss-2354	ECDH10B_2448	nuoC	2493644	rev	0
tss-2355	ECDH10B_2449	nuoB	2494400	rev	0
tss-2356	ECDH10B_2450	nuoA	2494859	rev	0
tss-2357	ECDH10B_2451	lrhA	2496428	rev	0
tss-2358	ECDH10B_2452	yfbQ	2497348	fwd	0
tss-2359	ECDH10B_2453	yfbR	2498649	fwd	0
tss-2360	ECDH10B_2455	yfbT	2501876	rev	0
tss-2361	ECDH10B_2456	yfbU	2502381	rev	0
tss-2362	ECDH10B_2457	yfbV	2502919	rev	0
tss-2363	ECDH10B_2458	ackA	2503257	fwd	0
tss-2364	ECDH10B_2459	pta	2504534	fwd	0
tss-2365	ECDH10B_2460	yfcC	2506868	fwd	0
tss-2366	ECDH10B_2461	yfcD	2508963	rev	0
tss-2367	ECDH10B_2462	yfcE	2509575	rev	0
tss-2368	ECDH10B_2463	yfcF	2510272	rev	0
tss-2369	ECDH10B_2464	yfcG	2510408	fwd	0
tss-2370	ECDH10B_2465	folX	2511112	fwd	0
tss-2371	ECDH10B_2466	yfcH	2511495	fwd	0
tss-2372	ECDH10B_2467	yfcI	2513326	rev	0
tss-2373	ECDH10B_2468	hisP	2514296	rev	0
tss-2374	ECDH10B_2469	hisM	2515020	rev	0
tss-2375	ECDH10B_2470	hisQ	2515703	rev	0
tss-2376	ECDH10B_2471	hisJ	2516575	rev	0
tss-2377	ECDH10B_2472	argT	2517578	rev	0
tss-2378	ECDH10B_2473	ubiX	2518413	rev	0
tss-2379	ECDH10B_2474	purF	2520025	rev	0
tss-2380	ECDH10B_2475	cvpA	2520550	rev	0
tss-2381	ECDH10B_2476	dedD	2521471	rev	0
tss-2382	ECDH10B_2477	folC	2522729	rev	0
tss-2383	ECDH10B_2478	accD	2523713	rev	0
tss-2384	ECDH10B_2479	dedA	2524528	rev	0
tss-2385	ECDH10B_2480	truA	2525423	rev	0
tss-2386	ECDH10B_2481	usg	2526436	rev	0
tss-2387	ECDH10B_2482	pdxB	2527638	rev	0
tss-2388	ECDH10B_2483	flk	2527737	fwd	0
tss-2389	ECDH10B_2484	yfcJ	2529907	rev	0
tss-2390	ECDH10B_2485	fabB	2531392	rev	0
tss-2391	ECDH10B_2486	mnmC	2531551	fwd	0
tss-2392	ECDH10B_2487	yfcL	2533956	rev	0
tss-2393	ECDH10B_2488	yfcM	2534538	rev	0
tss-2394	ECDH10B_2489	yfcA	2535347	rev	0
tss-2395	ECDH10B_2490	mepA	2536171	rev	0
tss-2396	ECDH10B_2491	aroC	2537260	rev	0
tss-2397	ECDH10B_2492	prmB	2538227	rev	0
tss-2398	ECDH10B_2493	yfcN	2538393	fwd	0
tss-2399	ECDH10B_2494	yfcO	2539836	rev	0
tss-2400	ECDH10B_2495	yfcP	2540377	rev	0
tss-2401	ECDH10B_2496	yfcQ	2540862	rev	0
tss-2402	ECDH10B_2497	yfcR	2541371	rev	0
tss-2403	ECDH10B_2498	yfcS	2542123	rev	0
