	Koxym5a1_1	Koxym5a1_2	Koxym5a1_synnifI4_1	Koxym5a1_synnifI4_2
KOXM_02467	4.40415497490568	7.03541699513784	6.02131429518773	2.48286617457441
KOXM_02472	10.7811123106294	7.82426312571767	10.2606958911433	5.54230904968887
KOXM_02477	382.279458745775	227.737200274231	270.847316517138	180.750116564101
KOXM_02482	1158.47520837475	927.204716051073	1503.29344429778	1225.03560514704
KOXM_02487	231.979795925267	260.616469459388	386.56335998914	290.236020846972
KOXM_02502	184.876483239125	251.031284242729	289.96561171747	335.962363243688
KOXM_02507	28.7344809363259	26.562155420453	23.3465615541988	28.6969214675094
KOXM_02512	80.9518328976049	24.1941329712972	33.4460553287554	33.2632242204488
KOXM_02517	35.2381510398085	26.0768897937082	30.3717280888587	35.2726506886089
KOXM_02522	0	0	0	0
KOXM_02527	0	0	0	0
KOXM_02532	0	11.1523630449089	2.93043130306012	1.84129868760427
KOXM_02537	6.46543466904312	8.77897685915026	3.35426475683012	14.0155996376338
KOXM_02542	6.64119405810448	10.5859119020045	2.16713726878177	8.60941211602154
KOXM_02547	0	4.08440987689719	5.75142741223002	0
KOXM_02552	2.36039678393638	8.27964351927796	2.66684753506	2.51351884339631
KOXM_02557	322.492765419741	345.447450867286	74.1737052371808	152.628132177318
KOXM_02562	7.43524986939958	9.61506989335505	6.85760794729714	10.933806968774
KOXM_02567	0	0	0	0
KOXM_02572	0	6.84462602577817	2.23743988110966	0
KOXM_02577	0	0	0	0
KOXM_02582	0	0	0	0.86478469915395
KOXM_02587	0	4.97142818349607	3.54569501820477	3.59890198031745
KOXM_02597	3.54059517590456	142.303034421655	82.2912953675657	116.878626217929
KOXM_02602	70.8119035180913	64.1004659557003	131.246996546881	69.1217681933986
KOXM_02607	61.3538101111294	35.6530825940665	76.5366593278758	40.4184376251036
KOXM_02612	104.723846908114	68.1808496628515	106.13436577392	86.6510195492232
KOXM_02617	190.636348395652	441.692273225997	147.358831239594	306.115906814211
KOXM_02622	57.7974501566608	36.8734174523489	36.8462489512001	23.5053285589483
KOXM_02627	0	0	1.48131692242599	0
KOXM_02632	24.7841662313319	6.69118899011257	23.7209070223758	11.1123990971205
KOXM_02637	17.8750252614721	12.9102600869857	42.1716580799897	15.5921737970787
KOXM_02642	149.125068002082	129.477508987637	395.213244454188	153.431154482912
KOXM_02647	0	0	3.21450372529553	8.48312609646255
KOXM_02652	15.5274294461357	22.5027388769183	17.9289268019696	18.1245906960565
KOXM_02657	161.47033601919	676.298530571166	421.944279353612	498.426244141555
KOXM_02662	71.6297311361875	160.680006034729	105.471941949979	250.017241235462
KOXM_02667	210.44909231343	334.471355884995	367.566075848457	336.645419655131
KOXM_02672	0	0	11.2157139324953	4.68642064726696
KOXM_02677	1.70881636426446	1.93357189505033	0.937755121495817	0.727867816243978
KOXM_02688	0	0	2.48953054469697	0.421148104079701
KOXM_02693	2.42642186880173	2.58867266359559	3.18902747199482	0.922795379568576
KOXM_02698	0	0	1.81927232112471	0
KOXM_02703	0	0	1.07648496847106	0
KOXM_02708	0	0	0	0
KOXM_02713	0	13.893334937646	5.94535734880348	0
KOXM_02718	0	7.45714227524411	0	12.5961569311111
KOXM_02723	25.4631844842451	26.9682953515677	5.67161753175431	16.811309250524
KOXM_02728	4.81245946239455	2.12371689392065	0.699076538316699	10.5055326415739
KOXM_02743	12.5759419156017	17.8249700767762	11.4310423275791	9.63266939538973
KOXM_02748	0	1.13181876547341	0	6.92344820428782
KOXM_02753	2.18683819688223	1.37863134500311	3.25232141618136	10.6454915720314
KOXM_02758	39.4817531824707	17.0220278053873	18.6989426004788	16.5716881884385
KOXM_02763	8.82935921991201	18.614174371667	3.82525943310169	3.46394315605554
KOXM_02768	10.5277874256985	13.9971592695301	22.9396088856488	6.7731547594175
KOXM_02773	4.02742701259144	12.6197792350285	2.400162781554	16.3850009603897
KOXM_02778	16.8133791016574	20.6736081940668	4.9752117959348	14.3232681829719
KOXM_02783	27.4268583078717	24.7304031118714	34.7574005109765	53.3923556042485
KOXM_02788	56.0190058653393	20.0533478255247	46.3593085204266	10.84600596808
KOXM_02793	15.3078673781756	14.4226048400326	11.6478487928356	18.962281862681
KOXM_02798	4.50621204206035	0	13.4035064424444	11.3108347952834
KOXM_02803	3.95563338408093	13.5642712787682	43.5015977540445	122.726127224207
KOXM_02808	3.94488459045422	7.45251092080114	37.7880299518017	110.864445317553
KOXM_02813	5.49561946868665	24.1421863626632	49.5424904583809	51.1200555204222
KOXM_02818	202.15656326939	103.74970578475	67.8571367043031	68.2298744102579
KOXM_02823	54.9180344485163	33.4541196584567	44.1986131105728	66.6252039459105
KOXM_02828	1038.20497636433	773.431653505764	797.263574490491	756.531170497487
KOXM_02833	523.920208971863	661.482551608363	450.852034422972	650.268857734284
KOXM_02848	474.663841873484	570.392722217828	446.460659176405	570.934669434495
KOXM_02853	419.175681042962	333.418225296478	502.729747832017	290.598295410705
KOXM_02863	0	1.77119708561803	0	0
KOXM_02868	10.5500167065805	13.6430045784092	21.6501169822607	6.41966299191761
KOXM_02873	22.9258757556887	13.9062099742353	7.64331534479706	18.4098844351201
KOXM_02878	8.53808597443014	14.0085587680699	8.26850336229129	18.9415893700918
KOXM_02883	0	18.9296688525427	8.400569735439	17.8145648025714
KOXM_02888	23.1851877647944	17.9119447206856	15.0977981420332	11.9189441928793
KOXM_02893	10.8352887544014	20.8004401461776	18.6344296356831	24.2699821989247
KOXM_02898	41.6668458027739	49.27961317124	62.4517602962763	52.0522377509676
KOXM_02903	45.6784409016925	71.3045822248247	59.7349929938327	35.1498139602305
KOXM_02918	441.158158917709	750.101965759238	829.572051919216	738.696729981088
KOXM_02923	1.03062869476826	2.59892483256032	2.35263480568164	0
KOXM_02928	22.5524166654774	25.0003209490138	38.9884262264281	45.4041567374647
KOXM_02933	14.8704997387992	1.09472783725548	1.12778733109164	4.3880588000979
KOXM_02938	51.3193876855297	31.0007620338743	139.313796233678	103.057687686373
KOXM_02943	19.0204066426501	12.9132624730524	3.90724173741349	0
KOXM_02948	28.5352832825606	22.5109575543752	48.4573404816442	25.8926407340677
KOXM_02953	10.9782212836772	19.9883751642062	31.5323398986037	15.4100635130371
KOXM_02958	15.8872860457256	10.3546906543824	24.3093409926623	15.9028403745651
KOXM_02963	10.6217855277137	14.1341527432319	41.1456476837828	18.0973356724534
KOXM_02968	8.71318344070264	20.309957206374	26.2986586025741	4.63920958400296
KOXM_02973	24.1486747895029	28.4753992995515	39.8488564373388	47.3701628178536
KOXM_02978	0.698801679454848	2.56191007026894	0.135347525275601	0
KOXM_02993	0	0	0	0
KOXM_02998	15.1028512972179	17.3521964481642	18.2824899376184	13.6083481130753
KOXM_03003	1.69367878574022	4.48447735914452	2.95236424154706	0
KOXM_03008	0	0	0	0
KOXM_03013	0	0	0	3.64995023535741
KOXM_03018	0.624810913394923	4.66613686001054	3.52965114934412	0
KOXM_03023	6.32146750029924	5.3135912568541	3.20669521422194	5.4493495572418
KOXM_03028	49.3367047408757	72.6521869979211	63.9295694152233	89.5352997346266
KOXM_03033	14.5889584356549	16.1602680737714	6.32056636106303	19.0785165221648
KOXM_03038	4.08032005028026	28.6253528989671	14.7083146064742	5.31057487339526
KOXM_03043	3.14165487439419	4.97681434620842	3.04245986394169	7.06263393320513
KOXM_03048	44.0527810181189	87.3901475350528	34.9619087255265	25.8580067140728
KOXM_03053	49.9956456735489	29.1560416809279	17.2253061693423	42.3181232858017
KOXM_03058	31.5774166140163	25.8477406018656	50.6419888095957	29.5717006093554
KOXM_03063	4.62077675499409	19.6782998241122	7.11912689443983	7.15713840153526
KOXM_03068	6.81980413076919	31.3941711618606	4.75200013797604	12.3989016771563
KOXM_03073	7.96633914578527	10.6727275816241	10.4921401593646	14.4778685379628
KOXM_03078	9.76136156038493	21.1504679916679	18.001220861655	0.221161574209452
KOXM_03083	137.018154774843	143.36616410092	108.787865911899	146.764978319287
KOXM_03088	26.5180379429889	17.3110826269252	17.0875786505696	33.9945665795143
KOXM_03093	23.4678599823234	23.133070282116	17.4275855989922	17.6613793692665
KOXM_03098	48.5356588696917	53.9846111720663	227.515430334806	107.767120410617
KOXM_03113	42.0055170317795	43.2413023788476	100.242092641373	52.686866491265
KOXM_03118	0.886908533129175	4.61638047563667	16.4623490981338	3.46295936078259
KOXM_03123	4.73152264416337	9.63692232493085	9.16425789320618	0
KOXM_03128	5.36841145805024	28.2464372769591	30.8035331712075	7.43166762722592
KOXM_03133	44.0825091071122	35.5149518392897	44.5405701952412	25.9746838579433
KOXM_03138	87.541411987831	71.7452637663261	25.4252276915171	40.9923713367865
KOXM_03143	255.802448455378	46.615596070168	104.393529262948	30.498097835714
KOXM_03148	216.133552793865	36.3767848436638	72.108042305426	25.8625964660062
KOXM_03153	0	8.30432792545313	1.26441107715876	8.19565109011293
KOXM_03158	36.0343167731994	29.4605085213635	18.1855337032419	42.4252813652439
KOXM_03163	20.5301675498347	33.9038845120169	8.0602481470097	56.1321279019661
KOXM_03168	23.8058438800952	12.3983795993262	13.5798683693187	17.7103860610359
KOXM_03173	16.9084748536045	25.3155812365331	22.1219822637206	25.5175158483954
KOXM_03188	12.0571619503777	8.18580274704551	0	11.2344102358558
KOXM_03193	6.51262762283175	3.50037672212469	2.75931122696901	17.0488130308469
KOXM_03198	3.41850568708027	2.12747236146074	2.89674818463414	9.40402739684482
KOXM_03203	11.8201408180199	4.4007435281125	7.01586043838861	36.5426970309156
KOXM_03208	0	0	1.48324666275809	2.37230991961
KOXM_03213	0	0	0	0
KOXM_03218	0	0	0	0
KOXM_03223	0	0	0	0
KOXM_03228	0	0	0	0
KOXM_03233	0	0	0.337101514263202	0
KOXM_03238	0	0	0	0
KOXM_03243	0	0	0	0
KOXM_03248	0	1.02836110684023	0.127555152252648	0.841550153059173
KOXM_03253	0	2.06361169880969	6.11362217943	0
KOXM_03258	0	0	0	0
KOXM_03263	0	0	0	0
KOXM_03268	0	0	0	0
KOXM_03273	0	0	3.08592357628371	0
KOXM_03278	0	0	0	0
KOXM_03283	0	0	0	0
KOXM_03288	0	1.52636638695809	1.55518106796155	5.30119039001404
KOXM_03293	0	1.8071282914122	0.773322137254869	4.15720419683447
KOXM_03298	11.474151033024	3.89499359105818	9.0006104308275	5.1317676386008
KOXM_03303	19.9443397784324	17.1152370741159	5.63986748026101	2.71848389929558
KOXM_03318	1.79753293545924	1.27584581277211	1.89902989309767	6.00344308365042
KOXM_03323	0	5.65366109729277	3.64824742796208	0
KOXM_03328	4.91007066847142	10.0005797711547	19.359803568195	5.22859344310271
KOXM_03337	2.07057591299735	0	0	0
KOXM_03342	8.55856100074772	8.17108008023428	8.93585783779996	20.7907790661504
KOXM_03347	0	4.40421825652001	0	2.12552600179822
KOXM_03352	426.287659178909	272.587231476616	742.850380890963	2016.34481617252
KOXM_03357	18.0166995027042	54.8606677775922	19.466058002296	11.8835352912471
KOXM_03362	37.5595096495443	88.9889587294793	30.063894634929	46.5260111682276
KOXM_03367	0	0.182895351232297	4.30463977126532	0
KOXM_03372	0	0	0	0
KOXM_03377	1.18726544820752	3.22421505405918	1.29350090023868	2.21249862263029
KOXM_03382	2.70372722523621	1.49142845504882	0.90006104308275	3.2390117822857
KOXM_03387	3.52533398980153	2.1758240060394	0	0
KOXM_03392	28.0668372553494	35.4356714943847	49.1159138741845	52.4343334880688
KOXM_03397	0	0	5.0003391282375	6.59798696391532
KOXM_03402	11.7724789598827	2.5239558470057	0	3.95879217834919
KOXM_03407	12.832410942111	9.99332771910886	2.46717240235881	13.6648664024236
KOXM_03412	0	0	0.860927954253065	4.99152057270115
KOXM_03417	0	0	0	0
KOXM_03422	0	0	0	0
KOXM_03427	0	0	0	0
KOXM_03432	8.28769889901228	5.78741468103218	18.001220861655	14.1205326106723
KOXM_03437	47.7421307403552	23.3798015301581	12.1271382646939	9.16772925512445
KOXM_03442	2.3381288897483	2.53982978315039	2.49073496199	0
KOXM_03447	12.1038951362319	10.5653965688611	4.18633043294302	16.5716881884385
KOXM_03452	1.48210960851819	10.7331012763033	17.8218067002431	0.526085339315507
KOXM_03457	4.82202397387839	3.80177449758181	1.58169723052199	0
KOXM_03462	4.44632882555457	8.88834949443868	0	0
KOXM_03467	0	2.59532734910612	0	0
KOXM_03472	0	0	1.48553764392298	0
KOXM_03477	0	0	0	0
KOXM_03482	0	1.65665055594969	0	0.917094713131087
KOXM_03487	0	1.07688782805576	0	0
KOXM_03492	11.2331113134814	10.5316143256353	7.77031116330431	27.3412984979513
KOXM_03497	0	5.60879077112378	7.0004747795325	25.658838193004
KOXM_03502	3.27806607468519	14.56711991859	3.89605581775298	7.61611320884814
KOXM_03507	7.31336052727828	1.65505301442997	3.06906060592151	9.864531329657
KOXM_03512	15.708274371971	0	2.36635767195465	0
KOXM_03517	0	0	0	0
KOXM_03522	5.09263689684903	0	10.3568667971166	0
KOXM_03527	0	5.02398794190708	0	0
KOXM_03532	0	0	0	0
KOXM_03537	0	0	0.294498500804172	1.61913790525529
KOXM_03542	0	0	0	0.830515841611719
KOXM_03547	0	0	0	0
KOXM_03552	0	0	0	0
KOXM_03567	0	0	0	0
KOXM_03572	0	1.64964434444817	0	0
KOXM_03577	0	0	0	0
KOXM_03582	0	0.290666700230983	0	0
KOXM_03587	0	4.13279319977541	0	0
KOXM_03602	1.09341909844112	4.45403973001006	0	0
KOXM_03607	15.1501956586512	4.11428539323813	17.9447907022141	6.70140368748766
KOXM_03612	52.2918672133597	166.69202901653	48.8604566244921	164.007104531609
KOXM_03617	85.470629339827	318.914794873991	13.4588567189944	509.833235678989
KOXM_03622	4.3928172094921	11.9294193206396	2.36339880021729	15.2461142973623
KOXM_03647	10.7706890631489	0	1.00941425392458	1.84990288707906
KOXM_03652	3.07665511837224	1.74065920483152	3.47609782156096	0
KOXM_03657	10.4721829146473	9.24265521438707	14.9587609977133	16.9131496821491
KOXM_03662	11.1441684225193	9.9303180865798	8.34717032929201	5.19185859455632
KOXM_03667	190.683920095607	70.0427938403495	41.170256324742	114.407199795355
KOXM_03672	245.87856003757	171.054235373802	119.681384243577	81.3316214858869
KOXM_03677	0	20.1916467760456	0	0
KOXM_03682	78.9995298623706	74.6670271405853	42.2841177531583	62.2685019719508
KOXM_03687	26.4299897701313	16.3662761954276	8.2974377409191	18.2475576970783
KOXM_03692	68.2293517427256	45.1342692641019	16.9423255168518	38.1907010146628
KOXM_03697	56.3705085207197	206.443127703455	140.389956176494	238.818441193891
KOXM_03702	8.57913446469183	21.6801335576131	45.4646219198209	40.6029967010173
KOXM_03707	53.8077293180233	67.7482885248898	105.796648923762	65.9798696391532
KOXM_03712	0	4.38948842957513	7.46538925366294	0
KOXM_03717	0.418887316585892	0	1.52122993197084	0
KOXM_03722	0.835421333640402	0.708976361518455	1.71921772274233	0
KOXM_03727	5.75632247953516	0	2.55501199326716	2.04324757592216
KOXM_03732	0	0	0	11.5164863370158
KOXM_03737	1.35845003704012	4.42691403128892	5.32801055953979	2.6038340758935
KOXM_03742	14.2055586935683	18.8783689369532	7.46392084507646	7.08076649786034
KOXM_03747	82.0774336232421	39.9899497837267	15.4296178814186	75.0628127323353
KOXM_03752	34.945674386178	25.0712947469233	30.002034769425	22.9609946344253
KOXM_03757	68.7830231363931	90.370853548219	91.4219306681804	105.567791422645
KOXM_03772	7.90219792883047	4.1456279612654	9.91371583685348	3.05993598326508
KOXM_03777	0	0	23.7462913494172	23.5842938284633
KOXM_03782	81.1443134785435	48.7803005046294	54.003662584965	47.2009836649327
KOXM_03787	35.8943097143428	29.425429415009	31.686878101304	39.9129457718621
KOXM_03792	5.87665797237768	7.28564574393398	12.9905717558335	7.07413035306385
KOXM_03797	0	0	0	0
KOXM_03802	6.23762572936207	2.03271611839385	14.0143732882683	1.59414450134867
KOXM_03807	7.03651407198699	37.4214273846271	18.1715794187054	40.9616351576825
KOXM_03812	91.8836010212903	35.8464741655178	78.8957807528846	41.290037699287
KOXM_03817	14.9327194029782	12.2501622699858	32.9896850937443	26.5023744157268
KOXM_03822	23.713753736291	21.1307931377221	60.7615959981444	37.0890164217433
KOXM_03827	42.8472026372179	32.5119736224463	41.1892341749733	27.5102507309012
KOXM_03832	54.3449172272479	81.1337079546559	94.6536922398295	40.5956143379808
KOXM_03837	66.698565004908	57.9025164901308	29.6490696544906	0
KOXM_03842	0	34.745366205533	23.3782089112403	11.3108347952834
KOXM_03847	25.7106771184845	27.8342794342685	48.4518841883798	5.919689238653
KOXM_03852	200.139431778662	180.299528270807	220.207875905281	149.502622264717
KOXM_03857	100.873135170835	45.6562713725872	156.1634574113	63.2902443799775
KOXM_03862	59.3013855980453	25.9548496007874	33.6702997493304	12.5014489842606
KOXM_03867	16.3827539495245	62.4572124852258	45.155604873304	138.22223537965
KOXM_03872	52.4034215887572	71.1550652070979	47.8261218464635	58.1401950916228
KOXM_03877	75.6569284956449	44.6594693730833	53.8683150596894	60.3244522415115
KOXM_03882	30.2559951395481	18.902353313073	21.3520974722661	11.3108347952834
KOXM_03887	47.5615173832038	13.0796092476409	6.12187268169644	25.3234479424766
KOXM_03892	16.3939807810815	5.39643120963357	13.9519484629308	5.46648363157349
KOXM_03907	38.5135245033648	19.1263800396595	26.0737107924211	7.02519475294581
KOXM_03912	31.3582156295632	27.7166504153941	22.6328347173063	4.62034100390887
KOXM_03917	28.419177278594	4.71138424774397	8.9606077178016	13.0200276087929
KOXM_03922	25.2899655421755	30.2187910934016	31.3490649019298	6.46333416873337
KOXM_03927	52.6315440193454	20.7021097563389	22.0464390328134	11.1202027481719
KOXM_03932	38.1476002800549	33.5728093663466	24.4577157550277	28.0218543740632
KOXM_03937	47.3331556672653	26.6454755201132	20.6273936664057	35.0725885296719
KOXM_03942	37.2827715514306	25.022599514727	17.1243705618036	14.5193524019684
KOXM_03947	25.0557735324972	17.2873688151075	30.7746899114321	19.522810742544
KOXM_03952	810.088176246964	502.507590301468	1247.57032581203	545.18223713266
KOXM_03957	739.469396102104	558.941494845989	1483.30059900037	744.252929529648
KOXM_03962	89.3382736245686	69.2620441736448	115.542719949227	61.9903891493439
KOXM_03967	108.430727262077	110.423068306499	121.758257772583	104.468126928659
KOXM_03972	100.524578234282	121.755630059555	127.088619283284	113.379807987921
KOXM_03977	15.7423857169698	9.53677127858831	13.1344412801652	0
KOXM_03982	0	4.09290137352276	6.37881099602189	9.03508124788404
KOXM_03987	0	1.67565533411167	0	0
KOXM_03992	12.2028910070298	2.69735739374655	5.08431428916973	2.11538513346903
KOXM_03997	2.19328904702053	0	0	0
KOXM_04002	0	4.70568039272249	3.89009433874748	0
KOXM_04007	0.231627721788149	4.56041866437167	5.0470712696229	0
KOXM_04012	15.7985249825281	10.5008564214204	15.4066912575234	23.7645176828094
KOXM_04017	2.15961614463888	0	4.63101947478261	0
KOXM_04022	8.03006985895155	0	1.72811720271888	0
KOXM_04027	29.9475341961928	3.50549423195236	9.50064434365125	0
KOXM_04042	37.1762493469979	13.9623089408826	91.1551184058274	106.971618436244
KOXM_04047	1043.05070322349	398.292544637241	211.697284360845	273.735995746828
KOXM_04052	11.5158752185987	3.73919384741585	14.4252207578245	13.5958519256437
KOXM_04057	194.038365523748	104.3888534781	160.577880851346	113.920971035214
KOXM_04072	199.792359393866	94.2819635752451	239.358169005619	104.20562637203
