	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
alsC_locusTag_ECDH10B_4277	0	0	0	0	4.72819928924329	3.0438314740563	0	3.06387012894634	2.60112432238971	2.49765380891274	0.929054586370153	0.651664964922866	0	0.944923465470784	0	0
alsE_locusTag_ECDH10B_4276	0	0	0	0	0	3.47473010179568	8.72758264096517	2.94920047315314	0	0	0	0	5.81791475154064	0	0	0
alsK_locusTag_ECDH10B_4275	1.70480932559284	1.52739133196652	0	1.53485023303697	4.76078365384658	4.4579025822116	8.06845970147672	4.88724649836806	0	6.77474208260847	4.16501164970297	1.43729390064073	3.56240645196975	0	0	0
alx_locusTag_ECDH10B_3264	92.7952233244932	87.2070352883058	49.6264574642066	51.3483668800955	79.6632165679888	39.3156747808957	95.9874653483133	88.0311481072508	69.1596510969434	35.3289474545965	123.124257426915	79.8352135979713	127.65904418118	95.0000228188997	247.379029093115	104.602172256118
amiA_locusTag_ECDH10B_2600	25.2329868350346	59.8213641501715	52.4095019935061	46.3498307442112	46.7713770130773	50.1779391842984	57.0886582161957	52.5800312927874	57.8599312829002	36.2098283725625	46.8796138827622	35.9388121062759	46.9664390851644	39.8490517172917	72.4839511490266	0
amiB_locusTag_ECDH10B_4364	58.9744060769499	44.2939681110022	47.9515498839891	34.9384910110041	59.405593169448	71.5800124877829	66.2292528133174	69.2542553131977	39.3556578325858	44.2113524798029	26.7358371130366	43.91326588027	58.3261963187474	40.4596736219786	39.6891117927169	24.1663852674225
amiC_locusTag_ECDH10B_2987	48.1418827773686	49.1804174692808	124.028652002901	84.2331682915504	90.285674966489	112.623870872908	94.0309213329994	84.8252950853117	51.0562575781462	33.6350997469218	116.105707527394	98.7149118569869	116.54050027749	69.4857834489018	84.6954251653194	0
amn_locusTag_ECDH10B_2126	43.7545194397198	50.9016720693791	64.0377868374261	52.5673018816596	62.743248881279	110.413514987251	84.4791892553243	106.713279211789	41.7710825110433	38.9722276504694	72.3484497841673	55.2807328669563	39.974036201026	45.7432578894894	134.584959756901	108.337656015862
ampC_locusTag_ECDH10B_4345	27.7473849940813	30.0629405021982	1.58926277036585	13.5314507978722	3.34658261381506	6.15853794308112	1.89056878870581	7.49894965358063	39.0712895150299	35.3423677575232	13.4620746909945	6.81615223411746	9.73850088280973	16.021702314538	0	0
ampD_locusTag_ECDH10B_0090	64.7357153192297	49.250530584953	27.7516373977471	30.8151770065801	59.5837208850985	61.425951923758	38.191544497932	80.4802004894306	34.8799976452466	38.3636134539016	47.0561098786774	20.6356279307492	28.675650969056	78.255069301831	0	0
ampE_locusTag_ECDH10B_0091	35.8032965247986	42.2727137061611	37.0984117848769	14.3297567078568	28.8510648496266	45.1991100158823	41.7915205924442	32.4101609891777	69.1849287471982	55.2676327791744	22.118833797081	29.9759647836146	43.4849692051357	39.4639825431777	0	66.1819778990289
ampG_locusTag_ECDH10B_0389	57.7572127521439	71.5102338546317	61.4172535733212	57.3801055955149	52.42299228592	66.5762207889765	68.9942329292943	51.4054890834446	35.5189005309025	46.2435816275612	88.6085811750533	70.4802390832043	101.506057372408	55.3921049533111	62.9620970614138	54.7673162056424
ampH_locusTag_ECDH10B_0333	11.2691361757502	10.596991818861	11.2055377093982	4.41700207391684	7.28271864146282	3.45231722919237	5.55415804764867	3.22862139140895	26.6428398269079	9.06809173406143	9.4445860023743	11.5430339170628	10.8082222233049	9.92610276629776	0	0
amtB_locusTag_ECDH10B_0407	5.21194172518521	3.1271765032881	1.12026354722292	7.76369465195856	4.42310569238493	6.57687842111443	4.58099360340253	6.60746612832978	3.06413437341903	4.48754283249707	6.7275246446594	6.18646720991301	4.29038850081827	13.2527167996378	12.8943355620278	0
amyA_locusTag_ECDH10B_2068	16.3104353746623	9.7583335097861	13.5651267431872	20.5446098901303	13.8856189903859	18.707269764638	24.3734720148776	23.9928331119481	19.1751872013997	21.7591542583779	18.5281768240463	27.9647400233359	18.3068109337335	17.1937968963043	0	0
anmK_locusTag_ECDH10B_1774	25.6004943009503	11.8017354268764	31.4983290476942	28.076697280915	17.6645293102184	19.2752650743406	35.570796277231	33.2861112861825	18.8086213287295	12.7713043314038	10.4688130654696	19.2151500676728	1.65817717734328	19.5415280353766	38.8711942861778	0
ansA_locusTag_ECDH10B_1905	33.3379776899457	33.6379030066078	15.5944651308111	30.8781079330741	1.03655213702236	9.77886236823457	8.95928837479611	2.16249845060534	14.1419132507721	20.9948169095585	36.7428756326391	24.400999567502	15.2024031480322	24.2452309361592	0	0
ansB_locusTag_ECDH10B_3132	198.60634098349	191.220544548187	7.40168397407636	22.3814001269264	7.65207142070033	14.1655039925611	4.77788444595565	22.335696747556	562.540055232359	358.386228731686	25.6794414539246	22.3141355298178	40.4329162727544	142.188509161481	60.2302172871568	30.8831169893135
ansP_locusTag_ECDH10B_1583	17.8060777099227	6.57626823485585	10.6931956241296	9.91257442169709	9.69839641483603	6.97555613578444	5.83618585073483	3.07896529397188	2.1650812996182	8.51735629607943	5.3165148705032	9.99606662376046	2.20869200022125	9.02250721770123	42.0406916664354	0
apaG_locusTag_ECDH10B_0051	150.352109386533	115.450042345247	195.00254192389	78.3565406667484	69.720471121147	80.6920801870841	172.514401969405	107.829724329073	36.2074253620958	60.6530590773215	89.2113606388292	148.059126348611	98.3588589163783	103.48711801125	0	160.389997459381
apaH_locusTag_ECDH10B_0050	70.021787903627	91.9273367491594	81.2390406887368	76.619614391196	98.0393881741122	74.0622986618488	88.375680868488	69.9171918983616	53.1088829214937	56.6771868773384	99.7353323444678	88.3814547412405	111.78828629036	57.1796391703388	51.1827113376719	76.7132229841311
aphA_locusTag_ECDH10B_4244	29.892018717974	29.8418894690938	7.31995734821447	11.1620585924992	25.6899430060509	16.624596189315	32.0284594792513	31.7260329410868	21.4428820190278	17.4033698924151	8.93531911008941	20.6745564005208	47.4322278292145	26.7445102861525	0	0
appA_locusTag_ECDH10B_1050	3.7554868781935	4.98156115711944	1.24865402881862	0	9.25140736428781	5.98419370880021	12.7908112390616	9.98894492160678	7.85743790689548	18.9969191962289	1.5786418289188	2.72911212582751	5.38428894074977	5.13793950832428	0	0
appB_locusTag_ECDH10B_1049	1.39443506842686	5.3790056802251	3.64565976927723	1.98774579432448	1.11258419351107	3.79823493976912	9.42790240278094	3.15930182612184	0.612065953529458	64.8029602170355	0	6.13368510999599	0	6.03304960882903	0	0
appC_locusTag_ECDH10B_1048	4.10478361890315	5.15885896481896	3.38281524053407	3.92653433403147	10.3711569934929	1.78893178056388	2.31273463472749	4.41275654707019	6.00577336925992	31.3779451258678	5.01418878216668	5.49193093651324	3.57393527543891	4.19986371351966	21.4822134217861	0
appY_locusTag_ECDH10B_0522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
appY_locusTag_ECDH10B_0630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
apt_locusTag_ECDH10B_0425	202.602904258477	184.564397634759	123.739653808778	198.682469930537	204.723553810338	228.13437603125	120.400462315514	114.611242611186	104.63999293574	183.891700853412	243.536007266839	301.532848947274	297.426519353465	156.845997270193	66.139532083923	395.396211128127
aqpZ_locusTag_ECDH10B_0945	9.81282821362456	4.25189756563956	8.80396772618185	3.24722265538353	4.84677482000801	3.79383796828712	3.33701689213374	10.322201656036	0	2.51457141476129	0.654743210653104	4.59255266227968	0	0	0	0
araE_locusTag_ECDH10B_3013	12.0326434754804	4.05976812807169	4.44523180802118	6.45469962343066	1296.20998135597	1414.9577125127	1284.47961447117	2112.57171047851	4.57733889982706	9.7435655158023	6.26227967229311	7.04444441420751	551.524452956351	162.00742781357	210.507524756826	267.746177577013
araF_locusTag_ECDH10B_2041	2.09425294775624	0.637698737925416	1.27429978496607	3.96502976867884	145.667614135877	277.212549264075	775.63162605004	1018.76874734163	0	0	0	0.352222220710376	85.8935777863818	21.5356647994114	0	0
araG_locusTag_ECDH10B_2040	2.97854729086822	0	0	0	99.9203418833731	145.036315694528	271.820739259321	352.075302199268	1.53117489364795	2.07937628278082	0	0.920660062054843	83.5852638147535	9.78978132939236	39.4336868158331	18.6751125754685
araH_locusTag_ECDH10B_2039	0	2.27180175385929	2.00247109066097	2.40304834465384	132.463824550461	184.459388953705	431.848878812877	555.739166215944	2.34316157967338	0	3.68243454233988	4.52018516578315	106.344429640282	10.6741990744909	0	40.8265448078425
araJ_locusTag_ECDH10B_0352	10.1890162030076	10.1890535689412	11.1023080722722	9.63652804539666	342.139356186566	268.43479397618	187.101695705552	208.852457955577	9.39637453722185	10.3383898166388	9.22939290358603	12.3099436883715	276.474807341338	100.441297620326	165.249887296448	136.433010497094
arcA_locusTag_ECDH10B_4559	428.644044143265	582.673875068232	202.09038789432	241.385703490699	289.052321744704	251.595264035408	261.135802731197	364.294127064548	638.653688799511	670.765607314331	351.78613040329	239.113202134973	174.046161802651	438.791618858228	333.288901121267	39.4599659021407
arcB_locusTag_ECDH10B_3385	75.9832859879119	73.3435409812935	64.778268914835	52.8331309356692	37.8907043053258	36.7789225738992	42.1227948410428	35.5093904759477	86.3570846629303	79.1570296037769	34.6114575284914	41.9275565166536	26.7777521065192	63.8605721266243	0	12.1064593717736
argA_locusTag_ECDH10B_2988	5.85991285858661	9.09420877522858	7.5769176403388	5.35814833605248	10.4467646458281	13.1169623919965	11.8032808159741	13.8692130359094	12.8873886882036	10.905537649244	2.39482651824469	5.32299797515005	7.18543443515421	2.92287812494949	0	0
argB_locusTag_ECDH10B_4147	12.2904858356693	9.07423058763055	9.54666450198834	18.595682248455	12.8026241854088	13.3272198367243	11.7720882133949	6.72469963922737	10.4897349787704	33.0130088995327	5.59323269875752	12.6895563624145	12.8412325594259	8.14392177449936	51.4573949405574	0
argC_locusTag_ECDH10B_4146	8.8587451293148	7.89152188182702	6.99370500320398	23.1983831242105	5.66421594636757	13.3824207758467	6.22194653596464	5.90846218459423	1.61573231314791	20.2006405713599	11.1091355503052	16.5965007579501	5.49425870701803	6.08756365128073	0	64.3475094284801
argD_locusTag_ECDH10B_3535	25.1709893243834	21.1991742607638	24.9447872964401	22.7964856479324	11.2237967269227	24.1117659994635	17.8512428869691	12.908574903552	27.5479807339978	23.6505635766737	32.0968956730976	17.9918918146651	37.9873316991369	27.938159739777	84.2662253756303	0
argE_locusTag_ECDH10B_4145	45.9465237710859	49.1507547761362	46.7764731334086	36.3461062128893	97.1816216839888	138.833343516666	120.656690897951	171.308171531339	47.1195148912443	47.3996711682503	32.2392828828877	52.7186774357522	58.4766545197466	75.6381705251067	43.2161715321088	0
argF_locusTag_ECDH10B_0261	13.591499376483	2.669768596837	28.8714488593806	15.0316053917078	30.6287232655432	23.8428083914626	25.9544055500239	21.5914173659246	7.38620486010474	0	17.6839300596695	11.7389883409891	20.1456152590661	15.1266733153036	49.5373428905366	16.08687735712
argG_locusTag_ECDH10B_3346	45.0088396124923	34.1143914683147	45.7260697711199	17.2585001092047	14.9027507021452	17.9757766618224	25.7885398834402	16.3090033818309	36.9361765081549	59.7704644676562	21.8695924201184	34.5067706852196	14.2425575411092	28.6919260836879	37.0424327418075	0
argH_locusTag_ECDH10B_4148	33.6409216768395	19.5565007333486	56.6638107750353	28.9152825925487	42.0441841919036	21.9836056845806	33.8073327063331	21.0749166687269	19.4154982420534	72.2220048435281	43.1158411207371	19.3722221390707	20.6294619137598	30.7640672015894	0	35.299807301104
argI_locusTag_ECDH10B_4447	2.42705346008625	0.628180846314589	0	1.53866826844253	0	2.48004495112021	2.48877861438585	2.55303921556541	1.84655121502618	0	0	1.33003316178694	0	0	69.3522800467513	0
argK_locusTag_ECDH10B_3093	1.59184003293307	0.43577681074346	3.79986984071208	0	0	0.396428514195524	0	1.98728396770991	0	1.23001927035311	1.37259420064627	1.05030120031106	4.80471820663926	2.79207807116518	0	0
argO_locusTag_ECDH10B_3098	27.2299370510148	16.0684289889402	37.6880172251758	23.7527726708591	90.1683013684509	50.9850078009342	41.5746777969173	110.539372451297	23.343194605048	20.913643011826	43.7071977224657	34.3582807749555	56.7221740098748	42.8504962846369	73.0597918731499	0
argP_locusTag_ECDH10B_3091	58.3877391119406	88.0072406731716	64.1059537077371	96.3315957222643	103.294855308292	133.905370768529	217.627941085133	184.583756171586	126.106125553026	106.692083786046	120.806713740102	91.4654917774242	125.587445948449	78.595436138383	159.638797391092	113.026508276745
argQ_locusTag_ECDH10B_2859	1632.98933632186	1957.50737588177	1488.59019778486	1294.55647252709	717.385618488718	669.822607378222	431.565293494571	556.003627606548	436.832265924823	334.117961801373	1284.24904664103	2053.707134042	1166.49534210819	1593.90671894277	1379.32549554949	1679.72070066552
argR_locusTag_ECDH10B_3414	45.8318901005777	53.531661172903	63.1352350240242	70.4613570357576	32.6771410635572	42.2821310658127	14.7933997256375	52.6079400142804	72.3992154330927	37.9011579356122	30.4768368372795	65.8902332628263	45.3305506060978	21.6489790146396	0	0
argS_locusTag_ECDH10B_2017	46.2095442299033	68.2885154768249	68.8046295164824	101.389515538189	65.7794551480153	87.6384790677037	115.705753661027	64.1768182052138	44.8160056458291	75.2944470407553	69.5115266064309	70.450537952122	53.2854375293669	60.8357421300659	15.3125811933839	44.2876186756354
argT_locusTag_ECDH10B_2472	27.1020969709631	25.8011443390513	14.9609909072371	14.2801838412188	145.133979332462	89.4762699228837	78.9475449352667	61.23101934737	11.5542105480446	7.15255869087655	12.2218732655246	16.5517453525393	57.8265466213736	40.2515673912037	0	61.9437231567265
argU_locusTag_ECDH10B_0492	324.697200723551	300.800217183926	107.665328770603	92.6890075795052	84.8815044776728	69.5461750244374	122.972906210819	106.630832691667	45.1895447508437	4.54582260954248	38.4682894155148	187.935713479036	305.96599137264	130.016560155453	818.974512982508	524.912718957975
argV_locusTag_ECDH10B_2862	85.5299943369354	121.959883628236	128.730284399634	89.5993739935217	62.9766000963379	44.5480107299392	48.7251137816451	10.4726710679316	48.2021810675666	90.9164521908497	156.832256847868	104.91190431159	23.9035930759875	108.347133462877	0	0
argW_locusTag_ECDH10B_2511	43.9053970929602	19.4657539751733	0	0	0	0	0	42.0303198859653	0	32.6693118205786	136.710382384368	0	0	0	0	0
argX_locusTag_ECDH10B_3986	38.0133308164158	48.6814661541277	49.1515631344056	24.7170686878681	49.2860348580035	25.6391428661521	118.332419183995	0.952061006175597	102.429634768579	11.3645565238562	269.278025908604	141.140475584658	43.0264675367775	115.570275693736	0	0
argY_locusTag_ECDH10B_2861	426.06608290066	712.286715307764	594.499858863763	556.134045477031	397.026391911695	360.87093584109	408.362858360454	320.844559081176	472.983901725498	490.948841830588	538.556051817207	889.109519993191	525.879047671725	611.559375546018	0	734.877806541165
argZ_locusTag_ECDH10B_2860	611.381070630687	659.505757266972	299.59048005733	236.356969327738	339.526017910691	364.075828699359	301.631656743518	213.261665383334	129.543361619085	284.113913096405	574.065242046913	1125.34999516965	138.640839840728	322.633686311679	258.623530415529	0
arnA_locusTag_ECDH10B_2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arnB_locusTag_ECDH10B_2413	0	0.415343256938264	0	0	0	0.108235416704699	0	0	0	0	0	0	0	0	0	0
arnC_locusTag_ECDH10B_2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arnT_locusTag_ECDH10B_2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aroA_locusTag_ECDH10B_0978	65.6339334355216	57.61917261848	123.51690839591	49.0996676962566	93.4306440478414	68.1711162428016	67.4840296015256	59.8345132043193	29.6289496943746	62.1545652127164	57.4950206289398	78.3488703802134	68.2332159985276	42.305636518795	38.7733875428266	302.192742876741
aroB_locusTag_ECDH10B_3564	355.351048301099	270.695867672772	236.490180872275	208.08214075298	136.297182817195	94.7450497807667	106.965569648595	85.4931549990006	196.18652862538	247.494786519535	191.026291883881	244.154039356056	160.564539348805	263.024522648938	109.719073509618	22.2690244406414
aroC_locusTag_ECDH10B_2491	65.9209844832403	65.1813547697867	65.0526520060028	68.5665368837832	72.0254838238483	107.80008309497	97.7194270869458	93.8972359009665	68.1393976497835	70.5858256581168	56.2283340684632	69.7292968154947	73.5552737949679	55.4816250237058	45.8425686970436	0
aroD_locusTag_ECDH10B_1829	5.30258418997104	7.22609711181789	12.109805409926	14.418290067923	22.7779259327649	34.4967235628462	24.9510244485719	28.6860120556386	8.25200382406711	18.9079867962129	12.0079387250213	21.7458936264667	11.6400105413504	10.7474773290068	8.74572325076668	74.5528209534515
aroE_locusTag_ECDH10B_3456	111.088815056805	84.6001979516987	64.6952198521236	72.3291144616139	87.0111479591914	66.319368368847	88.347733779906	58.0024859146979	71.6595458926485	58.3380568224619	88.1912723155162	88.4168087372969	103.827401719802	58.8552329921803	68.8925928599771	197.403073796161
aroF_locusTag_ECDH10B_2768	42.9306325968617	40.8944411243137	34.8329004846068	36.6515356768632	19.8826378820777	25.8067189633164	36.6992764866421	31.6233596953228	19.0603395724692	43.3041598261972	27.4441944095603	28.162978403859	25.7783846897905	46.2186682615063	0	0
aroG_locusTag_ECDH10B_0821	159.137954008988	159.029529280503	314.576227746569	392.210352047092	498.955445430682	506.091540182581	507.811624258659	521.027817575307	324.938432736757	383.768014823545	341.667764775114	340.476462609478	213.248198818449	191.204051797673	245.85199804933	195.758048181193
aroH_locusTag_ECDH10B_1840	12.4638583491105	14.6223041554388	22.3771841076727	26.4714021805779	12.0822180326847	28.3310079851222	21.6711187370131	15.8240359402748	20.1619318732354	44.4639630795841	29.8142667727769	25.0340177212632	17.2279382379562	22.6651670892522	0	0
aroK_locusTag_ECDH10B_3565	590.405164186411	432.068381959035	336.622295412835	379.640206587295	138.940878173563	142.440296553883	133.138417542567	139.314612827044	249.748704923118	251.121865287494	328.244596274089	363.173497802578	211.56053641966	300.82127276779	209.821963852445	278.746754205269
aroL_locusTag_ECDH10B_0345	231.606777257573	134.155871991059	131.476530466826	105.809651541315	116.862664874422	71.8237855490473	78.6098502343875	68.4214509771529	94.9984651873292	107.34202455333	127.596356892077	84.7949837630179	76.4277549282908	106.292550783878	82.1848107764903	76.987198780503
