Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8
DH10B	ECDH10B_0304	yahC	0	10.8	0	0	0	0	0	0
DH10B	ECDH10B_0305	yahD	28.1	8.9	0	3.3	0	0	0	0
DH10B	ECDH10B_0306	yahE	0	0	11.4	2.9	0	0	0	0
DH10B	ECDH10B_0307	yahF	2.6	0	0	1	23.6	0	0	0
DH10B	ECDH10B_0308	mhpT	0	0	0	6.5	0	8.9	0	0
DH10B	ECDH10B_0309	yaiL	124.4	89.8	169.8	61.8	76.6	79.9	0	0
DH10B	ECDH10B_0310	frmB	54.1	91.3	381.9	276.1	484.7	293.6	495	693.2
DH10B	ECDH10B_0311	frmA	174.3	221.1	724.8	744.8	1316.2	732.6	1837.6	2045.1
DH10B	ECDH10B_0312	frmR	0	36.2	303.6	160.2	547.8	122.8	1187.7	562
DH10B	ECDH10B_0313	yaiO	0	18.9	0	13.7	0	5	235.3	0
DH10B	ECDH10B_0315	yaiX	0	0	0	2.1	0	0	0	0
DH10B	ECDH10B_0316	insC-1	346.4	335.1	208.7	197.8	360.1	305.4	118.2	34.3
DH10B	ECDH10B_0317	insD-1	320.9	360.1	219.8	288	493.6	338.3	187.6	186.8
DH10B	ECDH10B_0319	yaiP	24.3	4.5	13.2	16.9	63.8	66.3	0	0
DH10B	ECDH10B_0320	yaiS	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0321	tauA	0	6.4	5.1	0	16.5	0	0	0
DH10B	ECDH10B_0322	tauB	0	0	0	0	26.9	0	0	0
DH10B	ECDH10B_0323	tauC	0	13.9	19.1	10.1	21.1	35.3	0	0
DH10B	ECDH10B_0324	tauD	7.1	18.1	0	18.9	16.8	49.7	0	0
DH10B	ECDH10B_0325	hemB	372.2	398.5	256.9	240	269.3	236.2	87.2	0
DH10B	ECDH10B_0326	ykiB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0328	yaiT	27.2	40.8	30.9	45.7	40	39.2	91.9	0
DH10B	ECDH10B_0329	insF-2	32.4	28.4	19.3	15.1	29.4	28.4	14	0
DH10B	ECDH10B_0330	insE-2	29.2	27.4	12.8	12	67	24.9	0	136.9
DH10B	ECDH10B_0332	yaiV	0	0	0	0	0	28.8	0	0
DH10B	ECDH10B_0333	ampH	65.8	29.9	34.1	39.9	46.7	17.3	0	0
DH10B	ECDH10B_0334	sbmA	48.4	71.8	44.4	39.9	9.1	6.3	0	0
DH10B	ECDH10B_0335	yaiW	81.5	56.2	28.8	67.7	37.8	38.7	0	0
DH10B	ECDH10B_0336	yaiY	0	0	22.3	16.8	0	22.4	0	0
DH10B	ECDH10B_0337	yaiZ	0	7.2	0	8.1	224.2	0	0	0
DH10B	ECDH10B_0338	ddlA	405.6	183.4	125.2	175.1	193.3	156.8	0	0
DH10B	ECDH10B_0339	iraP	34.6	47.2	0	13.3	0	0	0	0
DH10B	ECDH10B_0340	phoA	15.6	28.8	8.4	8.4	29.2	27.7	102.9	169.3
DH10B	ECDH10B_0341	psiF	18.7	21.6	0	0	0	0	0	0
DH10B	ECDH10B_0342	adrA	18	61.4	23.9	31.4	0	13.1	0	0
DH10B	ECDH10B_0343	proC	65.6	123.5	19.5	60.1	117.9	73.2	0	0
DH10B	ECDH10B_0344	yaiI	190	97.2	0	68.4	169.9	58.7	0	0
DH10B	ECDH10B_0345	aroL	210.1	244.8	334.3	207.1	9.1	335.9	115.6	268.6
DH10B	ECDH10B_0346	yaiA	41.8	8	0	11.6	0	0	0	0
DH10B	ECDH10B_0347	aroM	19.2	59	75.6	46.6	58.7	106.8	0	0
DH10B	ECDH10B_0348	yaiE	439.7	313.2	117.6	167.3	128.4	335.1	0	692.6
DH10B	ECDH10B_0349	ykiA	60.4	0	157.3	0	0	0	0	0
DH10B	ECDH10B_0350	rdgC	139.6	151	48.6	89.9	45.4	121.6	279.6	108.2
DH10B	ECDH10B_0351	mak	51.8	9.3	0	11.1	113.8	46.6	0	0
DH10B	ECDH10B_0352	araJ	18.6	40.9	34.9	38.6	784.3	336	399.6	142.8
DH10B	ECDH10B_0353	sbcC	17.8	41.3	53.3	59.3	69.8	64.1	11.6	0
DH10B	ECDH10B_0354	sbcD	87.5	37.1	96.7	41.1	25.1	22.4	201.8	0
DH10B	ECDH10B_0355	phoB	106.1	85.9	27.1	45.5	159.1	126.1	563.1	327
DH10B	ECDH10B_0356	phoR	54.2	30.9	0	44.4	57.7	77.8	56.2	0
DH10B	ECDH10B_0357	brnQ	174.7	349.8	203.9	227.2	164	349.5	193.2	96.1
DH10B	ECDH10B_0358	proY	132.1	142.2	106.2	190.6	325.5	200.1	0	30.8
DH10B	ECDH10B_0359	malZ	54.6	30.9	93.8	124.9	28	48.3	80.1	0
DH10B	ECDH10B_0360	acpH	0	34.4	110.1	155	27.3	46.3	250.3	121.1
DH10B	ECDH10B_0361	queA	67.4	116.4	235.7	205.1	132.3	139.5	0	342.3
DH10B	ECDH10B_0362	tgt	608.8	591.4	951.9	930.3	665.9	913.5	301.4	137.5
DH10B	ECDH10B_0363	yajC	855.1	690.9	453	490.5	334.5	460.2	255.2	0
DH10B	ECDH10B_0364	secD	544.2	728.7	954.5	978.2	794	933.9	722.7	412
DH10B	ECDH10B_0365	secF	425	387.1	706	680.5	473.2	432.6	437.2	145.1
DH10B	ECDH10B_0366	yajD	219	256.5	246.5	214.4	192.1	35.4	0	0
DH10B	ECDH10B_0367	tsx	889.3	376.5	162.7	150.8	226.6	112.3	150.9	0
DH10B	ECDH10B_0368	yajI	0	25.6	42	62.7	0	15.7	0	0
DH10B	ECDH10B_0369	nrdR	254	172.7	201.6	162.5	187.4	231	0	250.7
DH10B	ECDH10B_0370	ribD	217	286.5	100.9	238.8	380.6	210	439.9	0
DH10B	ECDH10B_0371	ribE	308.7	681.3	602.9	490	388.6	794.6	0	748.4
DH10B	ECDH10B_0372	nusB	644.5	589.9	514.1	576	397.9	641.7	0	537.1
DH10B	ECDH10B_0373	thiL	86.1	63.7	68.6	89.4	83	73.2	211	0
DH10B	ECDH10B_0374	pgpA	631.7	518.9	397	344.7	217.7	304.2	0	0
DH10B	ECDH10B_0375	yajO	238.6	277	151.7	206	171.4	342.8	0	0
DH10B	ECDH10B_0376	dxs	177.6	208.2	218.6	232	147.8	177.3	221.6	227.1
DH10B	ECDH10B_0377	ispA	301.9	431.8	202.7	224.9	189.2	282.4	107.9	0
DH10B	ECDH10B_0378	xseB	123.8	95	0	29.5	0	69.7	0	0
DH10B	ECDH10B_0379	thiI	287.1	241.1	502.2	467.9	542.6	514.5	435.7	58.4
DH10B	ECDH10B_0380	yajL	162.9	143.2	145.1	51.8	223.5	99	0	0
DH10B	ECDH10B_0381	panE	37.4	84.4	24.9	45	14	82.8	0	0
DH10B	ECDH10B_0382	yajQ	487	614.6	168.3	311.9	29.1	245.7	666.3	0
DH10B	ECDH10B_0383	yajR	11	59.8	42.6	65	53.6	72.8	0	0
DH10B	ECDH10B_0384	cyoE	1057.7	773.8	1155.3	1258.7	948.5	1086.4	109	696.3
DH10B	ECDH10B_0385	cyoD	164.1	172.5	194.2	460.5	303.8	308	0	0
DH10B	ECDH10B_0386	cyoC	502.1	354.1	1064.5	863	364.9	672.4	572.5	183.4
DH10B	ECDH10B_0387	cyoB	815.4	704.2	1474.5	1779.5	835.7	942.9	481.5	1259.9
DH10B	ECDH10B_0388	cyoA	1122.1	729.7	922.5	1622	757.1	1189.3	947.7	565.2
DH10B	ECDH10B_0389	ampG	111.4	154.3	242.5	236.5	310.5	179.5	131.6	191.1
DH10B	ECDH10B_0390	yajG	358.4	498.4	425.7	387.5	640.4	159.6	0	438.3
DH10B	ECDH10B_0391	bolA	173.4	106.5	136.4	152.3	280.3	142.9	0	0
DH10B	ECDH10B_0392	tig	1986.7	1680.5	2108.5	2535.2	1881.8	1982.4	654.2	879.2
DH10B	ECDH10B_0393	clpP	909.4	579.6	207	299.8	374.9	435.6	719.9	0
DH10B	ECDH10B_0394	clpX	1596.3	1983.1	1040.9	1109.7	1725	1295	1780.7	940
DH10B	ECDH10B_0395	lon	635.2	1148.2	247.9	261	252.7	421.2	175.3	83.8
DH10B	ECDH10B_0396	hupB	995.3	721.6	285.3	527.7	454.7	428.8	0	0
DH10B	ECDH10B_0397	ppiD	579	575.1	392.4	472.9	378.3	448.4	629.1	128
DH10B	ECDH10B_0398	ybaV	153.6	26.9	34.5	31.2	0	0	0	0
DH10B	ECDH10B_0399	ybaW	0	0	0	3.1	0	23.2	0	0
DH10B	ECDH10B_0400	queC	85	71.9	17	54.7	22.9	33.2	0	0
DH10B	ECDH10B_0401	ybaE	30.6	42.5	3.5	21.5	13.1	24.4	0	0
DH10B	ECDH10B_0402	cof	44.1	46	21.7	35.6	0	21.6	0	0
DH10B	ECDH10B_0403	ybaO	96.1	100.6	133.2	78.1	79.7	20.1	0	0
DH10B	ECDH10B_0404	mdlA	83.7	96.3	90.6	61.9	65.5	47.8	0	127.2
DH10B	ECDH10B_0405	mdlB	92.8	62.2	35.4	73.9	66.1	59.2	47.7	0
DH10B	ECDH10B_0406	glnK	0	0	0	4.4	0	0	0	0
DH10B	ECDH10B_0407	amtB	19.5	32.3	59	30.1	0	45.5	122.6	0
DH10B	ECDH10B_0408	tesB	150.2	50	112.2	148.9	210.7	141.3	70.5	81.9
DH10B	ECDH10B_0409	ybaY	64.7	115.5	332.1	178.1	144.4	41.7	127.1	0
DH10B	ECDH10B_0410	ybaZ	25.7	71	2.5	18.4	130.6	45.4	0	0
DH10B	ECDH10B_0412	ybaA	28.3	13	80.8	89.3	0	278.5	0	0
DH10B	ECDH10B_0413	ylaB	25.2	20.8	51.5	62.4	97.5	84.4	0	0
DH10B	ECDH10B_0414	ylaC	91.5	65.3	100.5	113.3	108.1	137.3	515.5	119.7
DH10B	ECDH10B_0415	maa	23.6	145	346.5	288.3	735.2	290.2	329.9	153.3
DH10B	ECDH10B_0416	hha	0	3.5	0	46.3	181.7	42.2	0	0
DH10B	ECDH10B_0417	ybaJ	711.2	266.8	904.5	434.9	547.5	451.8	0	263.2
DH10B	ECDH10B_0418	acrB	142.6	94.8	102.7	139.1	51	212.4	377.7	156.7
DH10B	ECDH10B_0419	acrA	177.2	115.4	71.8	142.8	36	227.7	355.9	602.3
DH10B	ECDH10B_0420	acrR	0	83.1	54.8	40	29.5	141.4	0	0
DH10B	ECDH10B_0421	kefA	89.4	147.1	228.1	196.6	204	149.5	104.7	184.5
DH10B	ECDH10B_0422	ybaM	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0423	priC	24.7	48.1	16.8	45.9	21.1	134.2	0	0
DH10B	ECDH10B_0424	ybaN	145.9	65.1	300	160.1	42.1	124.3	0	0
DH10B	ECDH10B_0425	apt	190.7	267.6	446.5	423.5	386.3	224.6	198	894
DH10B	ECDH10B_0426	dnaX	251.2	310.7	413.4	462.1	480.2	391.8	188.5	182.5
DH10B	ECDH10B_0427	ybaB	786.9	692.5	549.7	709.8	564.3	917.1	441.5	0
DH10B	ECDH10B_0428	recR	585.7	664.1	480	569.2	798.4	702.7	220.4	395.5
DH10B	ECDH10B_0429	htpG	1148.6	1418.3	176.7	215.2	488.9	427.6	731.7	105.3
DH10B	ECDH10B_0430	adk	547.2	734.9	284.3	405.7	441.7	425	621.2	21.9
DH10B	ECDH10B_0431	hemH	111.4	116.7	80.9	60	18.2	64	0	0
DH10B	ECDH10B_0432	aes	24	86.6	2.1	17	0	0	0	0
DH10B	ECDH10B_0433	gsk	127.5	120.9	108.8	189.5	191.5	102.7	158.2	108
DH10B	ECDH10B_0434	ybaL	229	194.5	140.5	141.2	132.9	210.8	0	185
DH10B	ECDH10B_0435	fsr	36.1	16.4	48.5	24.9	10.4	49.2	79.5	0
DH10B	ECDH10B_0436	ushA	138.9	95.9	52.5	46	93.4	101.1	0	0
DH10B	ECDH10B_0437	ybaK	16.7	0	22.6	53	76.3	30.5	0	0
DH10B	ECDH10B_0439	ybaP	150.1	142.3	50.8	89.8	50	67.8	137.4	0
DH10B	ECDH10B_0440	ybaQ	61.6	63	210.5	204.5	69.8	159.9	0	618.4
DH10B	ECDH10B_0441	copA	259.8	200	96	72.4	109.9	86.4	256.9	180.1
DH10B	ECDH10B_0442	ybaS	0	11.5	30.6	6.4	0	0	0	0
DH10B	ECDH10B_0443	ybaT	10.9	43.4	36.6	19.9	45.5	14.9	0	0
DH10B	ECDH10B_0444	cueR	44.2	169.7	103.9	49.7	78	113.2	29.8	518.4
DH10B	ECDH10B_0445	ybbJ	140.7	92.8	60.5	58	94.2	49	0	0
DH10B	ECDH10B_0446	qmcA	127.8	85.5	101	59.8	65.9	36.9	0	660.5
DH10B	ECDH10B_0447	ybbL	23.7	9.1	8.7	24.1	0	0	0	0
DH10B	ECDH10B_0448	ybbM	2.6	38.5	11.4	32	26.5	37.5	0	0
DH10B	ECDH10B_0449	ybbN	548.8	609.3	184.5	174.6	215.9	236	156.2	181.4
DH10B	ECDH10B_0450	ybbO	120.1	132	112	142.5	216.1	97	0	295.9
DH10B	ECDH10B_0451	tesA	238.3	272.4	91.2	165.1	274.1	230.9	0	45
DH10B	ECDH10B_0452	ybbA	70.1	45.9	37.3	65.1	166.8	78.5	106	205.2
DH10B	ECDH10B_0453	ybbP	72.7	62.1	73.1	48.9	48.1	59.9	160.9	0
DH10B	ECDH10B_0454	rhsD	17.3	40.3	16.6	27.1	41.6	17.8	0	0
DH10B	ECDH10B_0455	ybbC	108.7	54.2	58.8	13.4	51.8	58.4	0	0
DH10B	ECDH10B_0456	ylbH	46.5	22.7	54.1	28.5	0	74.7	0	158.6
DH10B	ECDH10B_0457	ybbD	0	15.7	8	26.7	0	31.4	0	0
DH10B	ECDH10B_0458	ylbG	16.2	0	42.4	21.3	0	39.3	359	0
DH10B	ECDH10B_0459	ybbB	107.1	20.4	66.6	38.1	45.1	34.5	0	103
DH10B	ECDH10B_0460	allS	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0461	allA	27	25.5	0	7.2	0	0	0	0
DH10B	ECDH10B_0462	allR	508.7	405.5	319	266.8	130.7	217.1	133.9	0
DH10B	ECDH10B_0463	gcl	3.9	8.6	9.4	7.6	30.4	14.7	0	0
DH10B	ECDH10B_0464	hyi	0	0	0	5.7	0	0	0	0
DH10B	ECDH10B_0465	glxR	0	7	0	5.9	0	0	0	0
DH10B	ECDH10B_0466	ybbV	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0467	ybbW	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0468	allB	0	0	0	1.1	35.1	9	0	0
DH10B	ECDH10B_0469	ybbY	0	12.4	0	9.9	0	0	0	0
DH10B	ECDH10B_0470	glxK	7.9	8.1	0	10.1	0	0	0	0
DH10B	ECDH10B_0471	ylbA	7.7	12.7	0	36.2	0	17.6	0	0
DH10B	ECDH10B_0472	allC	0	0	5.6	3.6	2.6	0	0	0
DH10B	ECDH10B_0473	allD	0	0	0	0.2	0	0	0	0
DH10B	ECDH10B_0474	fdrA	6	0	0	2.2	0	5.1	0	152.2
DH10B	ECDH10B_0475	ylbE	0	6.7	0	3.7	0	0	0	0
DH10B	ECDH10B_0476	ylbF	0	0	0	1.5	0	0	0	0
DH10B	ECDH10B_0477	ybcF	10.1	0	13.2	17.4	10.7	0	0	0
DH10B	ECDH10B_0478	purK	78.9	80.7	65.5	99.9	104.3	133.4	11.4	0
DH10B	ECDH10B_0479	purE	0	43.8	25.1	92.5	112.3	87.6	0	0
DH10B	ECDH10B_0480	lpxH	123.4	185.2	75	182.5	253.1	189.6	235.1	292.5
DH10B	ECDH10B_0481	ppiB	623.8	1085	366.5	541.6	861.7	300.3	0	0
DH10B	ECDH10B_0482	cysS	209.8	196	54.8	130.9	97.6	139.5	70.1	40.7
DH10B	ECDH10B_0483	ybcI	40.3	45.7	134.1	77.6	45.7	81.1	0	243.1
DH10B	ECDH10B_0484	ybcJ	98.8	32.5	37	7	52.3	54.2	570	0
DH10B	ECDH10B_0485	folD	261.3	306.2	174	236	55.1	224.7	0	0
DH10B	ECDH10B_0486	sfmA	0	15.6	0	5.5	0	0	0	0
DH10B	ECDH10B_0487	sfmC	0	0	0	3.2	0	0	0	0
DH10B	ECDH10B_0488	sfmD	16.6	5.3	14.8	8.3	9.8	11.8	0	65
DH10B	ECDH10B_0489	sfmH	0	0	8	2.8	0	0	0	0
DH10B	ECDH10B_0490	sfmF	0	0	0	0	49.3	0	0	0
DH10B	ECDH10B_0491	fimZ	0	0	26.5	26.2	80.5	4.9	172.6	0
DH10B	ECDH10B_0493	intD	91.3	267.1	194	205.7	417	218.3	146	60.6
DH10B	ECDH10B_0494	ybcC	0	46.6	0	0	0	0	0	0
DH10B	ECDH10B_0495	ybcD	0	0	0	19.8	0	0	0	0
DH10B	ECDH10B_0496	insE-3	22.7	44.8	12.8	17.6	61.8	29.9	0	182.5
DH10B	ECDH10B_0497	insF-3	30.1	35.5	22.7	19.9	22	18.7	56	0
DH10B	ECDH10B_0498	renD	37.7	33.1	21.2	15.9	0	16.6	0	0
DH10B	ECDH10B_0499	emrE	42.2	23.1	0	30.4	0	71.7	0	0
DH10B	ECDH10B_0500	ybcK	10.5	16.6	19.4	8.4	0	1.5	0	0
DH10B	ECDH10B_0501	ybcL	0	16.7	94.7	4.5	0	62.8	0	0
DH10B	ECDH10B_0502	ybcM	66.6	62.7	53.1	34.1	19.9	23.2	0	212
DH10B	ECDH10B_0503	ybcN	0	20.2	0	1.6	0	0	0	0
DH10B	ECDH10B_0504	ninE	0	0	46.1	0	0	0	0	0
DH10B	ECDH10B_0505	ybcO	0	0	0	7.6	0	0	0	0
DH10B	ECDH10B_0506	rusA	0	0	0	5.4	0	0	0	0
DH10B	ECDH10B_0507	ylcG	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0508	ybcQ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0509	nmpC	956.9	698.7	143.7	259.9	46.4	240.6	0	0
DH10B	ECDH10B_0510	insH-2	445.6	392.7	225.9	309.3	225.3	264.3	214.9	249.6
DH10B	ECDH10B_0511	essD	13.9	0	0	0	0	0	0	0
DH10B	ECDH10B_0512	ybcS	8.1	32.4	21.8	3	19.2	27.8	0	0
DH10B	ECDH10B_0513	rzpD	30.4	28.3	40.5	33.7	17.2	65	0	0
DH10B	ECDH10B_0514	rzoD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0515	borD	3.4	75.9	10.1	26.9	16.2	26.2	0	0
DH10B	ECDH10B_0516	ybcV	0	5.6	0	0	0	0	0	0
DH10B	ECDH10B_0517	ybcW	19.4	0	0	0	0	0	0	0
DH10B	ECDH10B_0518	nohB	0	0	0	16.7	0	0	0	0
DH10B	ECDH10B_0519	tfaD	6.9	0	0	14.1	0	38.7	0	0
DH10B	ECDH10B_0520	ybcY	3.1	4.7	0	11.3	0	17.6	0	0
DH10B	ECDH10B_0521	tfaX	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0522	appY	24.1	219.6	15.8	20.8	0	9.2	0	0
DH10B	ECDH10B_0523	ompT	1539.6	1301.8	700.7	682.2	273.6	620.8	598.1	192.1
DH10B	ECDH10B_0524	envY	18.4	4	0	25.6	6.3	7.1	0	111
DH10B	ECDH10B_0525	ybcH	0	0	36.5	5.8	32.2	0	0	0
DH10B	ECDH10B_0526	nfrA	21.9	14.8	5.3	14.9	26.8	15.3	16.3	23.7
DH10B	ECDH10B_0527	nfrB	5.4	8.9	3.1	6.3	17.1	16.2	0	0
DH10B	ECDH10B_0528	cusS	25	28.3	30.1	26.5	30.9	57.1	0	58.6
DH10B	ECDH10B_0529	cusR	10.3	23.6	33.2	7.6	0	64.2	0	123.7
DH10B	ECDH10B_0530	cusC	5.1	3.4	0	1.6	0	16.8	61.9	0
DH10B	ECDH10B_0531	cusF	21.1	0	14.8	5.2	0	34.7	0	0
DH10B	ECDH10B_0532	cusB	4.9	3.8	1.6	3.4	2.6	51.6	0	0
DH10B	ECDH10B_0533	cusA	15	7.1	6	2.5	15.2	26.9	0	9
DH10B	ECDH10B_0534	pheP	56.1	100	150.4	116.3	157.2	118.6	44.1	225.3
DH10B	ECDH10B_0535	ybdG	56.2	98	75.1	80.8	68.9	67.9	97.3	0
DH10B	ECDH10B_0536	nfnB	458.4	533	407	316.6	547.5	257.9	334.2	64.7
DH10B	ECDH10B_0537	ybdF	48.9	27.1	50.8	19.4	73.3	23	0	0
DH10B	ECDH10B_0538	ybdJ	0	9.3	0	14.9	0	6.2	0	0
DH10B	ECDH10B_0539	ybdK	32.3	17.2	42.3	51	21.3	15.8	43.4	0
DH10B	ECDH10B_0540	hokE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0541	insL-2	141.4	147.3	91.2	79.9	88.7	171.6	65.5	38
DH10B	ECDH10B_0542	entD	33.4	15.9	0	9.4	0	0	0	67.1
DH10B	ECDH10B_0543	fepA	5.4	11	6.6	10.7	4.3	19.2	0	0
DH10B	ECDH10B_0544	fes	5.3	0	0	0	0	0	0	0
DH10B	ECDH10B_0545	ybdZ	0	0	0	11.3	0	0	0	0
DH10B	ECDH10B_0546	entF	7	13.7	5.3	7.6	1.6	9.9	12.5	0
DH10B	ECDH10B_0547	fepE	0	0	26.1	14.2	12.6	8.8	0	37.3
DH10B	ECDH10B_0548	fepC	16	5.7	91.8	120.8	165.8	22.6	0	0
DH10B	ECDH10B_0549	fepG	0	10.8	130.1	129.6	131.4	48.1	110	340.8
DH10B	ECDH10B_0550	fepD	59.9	4.6	167.8	109.4	85.5	120.3	229.5	0
DH10B	ECDH10B_0551	entS	7.2	8.6	126.1	130.2	95.4	65.3	213.5	0
DH10B	ECDH10B_0552	fepB	22	3.2	131.9	104.3	111.4	79.7	139.6	103.1
DH10B	ECDH10B_0553	entC	1.7	9.2	311.9	402.8	404.6	136.9	51.6	335.7
DH10B	ECDH10B_0554	entE	5.6	0	352.5	325.2	307.2	141.5	354.2	280.1
DH10B	ECDH10B_0555	entB	14	15.2	371.2	370.3	417.3	204.6	495.3	345.1
DH10B	ECDH10B_0556	entA	9.4	8.2	299.6	314.2	379.2	103.1	48.8	0
DH10B	ECDH10B_0557	ybdB	26.6	31.6	364.4	283.5	530.5	171.1	351.9	0
DH10B	ECDH10B_0558	cstA	362.3	149.8	484.6	354.4	257.7	154.7	219.1	113.8
DH10B	ECDH10B_0559	ybdD	20.3	70	29.9	0	0	0	0	0
DH10B	ECDH10B_0560	ybdH	81.9	23.3	82.4	106	119.8	78.5	301	77.7
DH10B	ECDH10B_0561	ybdL	12.1	35.8	25.5	27.7	28.8	42.5	0	24.3
DH10B	ECDH10B_0562	ybdM	8	17.1	14.1	23.5	0	0	38.5	0
DH10B	ECDH10B_0563	ybdN	4.9	8.2	8.9	6.7	22.2	12	0	115.5
DH10B	ECDH10B_0564	ybdO	11.1	29.8	22.9	23.3	22.9	34.1	0	0
DH10B	ECDH10B_0565	dsbG	49.7	104	120.1	106.8	44.7	70.1	32.5	0
DH10B	ECDH10B_0566	ahpC	1340.4	1144.7	1235.9	2094.1	1684.6	1340.8	1743.7	1475
DH10B	ECDH10B_0567	ahpF	240.7	278.6	282.1	272.3	369.9	367.8	240.3	441.2
DH10B	ECDH10B_0568	uspG	659.1	313.9	41.4	77.2	148.4	111.3	339.6	0
DH10B	ECDH10B_0569	ybdR	20.2	26.7	33.4	34.9	15.4	32.3	0	34.1
DH10B	ECDH10B_0570	rnk	151.2	106.7	79.2	72.1	108.4	104.9	0	0
DH10B	ECDH10B_0571	rna	113.1	81	14.7	36.4	43.4	34.4	0	0
DH10B	ECDH10B_0572	citT	16.4	16.3	3.4	14.3	0	14.2	82.9	0
DH10B	ECDH10B_0573	citG	0	0	13.5	7.9	0	0.9	0	0
DH10B	ECDH10B_0574	citX	0	2.8	0	4.5	11.5	5.6	0	0
DH10B	ECDH10B_0575	citF	7.2	0	5.1	3.7	0	0	0	0
DH10B	ECDH10B_0576	citE	12.1	0	0	4.9	17.5	2.5	0	0
DH10B	ECDH10B_0577	citD	0	2.6	0	0	0	0	0	0
DH10B	ECDH10B_0578	citC	11.4	3.6	0	2.1	7.5	10.9	114.6	0
DH10B	ECDH10B_0579	citA	19.9	27.8	31.5	19.1	29.7	33.4	51.2	59.5
DH10B	ECDH10B_0580	citB	238.5	162.7	17.4	5.1	7	45.2	0	0
DH10B	ECDH10B_0581	dcuC	521.6	640.7	2.8	18	55.1	81.1	0	0
DH10B	ECDH10B_0582	crcA	25	35.7	28.1	16.7	0	2.7	0	0
DH10B	ECDH10B_0583	cspE	1914.5	1436.4	1807.6	1020.1	629	1023.1	0	0
DH10B	ECDH10B_0584	crcB	15.7	44.1	43.6	34.7	0	0	0	0
DH10B	ECDH10B_0586	ybeM	47.1	68.4	1.3	21.6	64.6	69.4	0	0
DH10B	ECDH10B_0588	tatE	39.3	60.4	0	0	46.8	3.8	0	0
DH10B	ECDH10B_0589	lipA	469.1	660.3	418.5	601.1	556.9	419.3	641	175.2
DH10B	ECDH10B_0590	ybeF	13.7	69.4	12.4	33.7	21.7	19.4	0	44.3
DH10B	ECDH10B_0591	lipB	237.4	112.7	127.5	89.3	163.6	163.1	0	0
DH10B	ECDH10B_0592	ybeD	87.3	285.6	112	20.6	126.6	70	0	0
DH10B	ECDH10B_0593	dacA	243.2	224.1	313.2	305.8	214	282.1	200.3	46.5
DH10B	ECDH10B_0594	rlpA	178.6	173.8	318.7	291.8	244.1	228.4	223	595.6
DH10B	ECDH10B_0595	mrdB	85.6	133.4	209.1	237.3	298.8	184.7	240	139.4
DH10B	ECDH10B_0596	mrdA	172.4	171.9	228.1	299.1	355.6	305.3	331.9	163.1
DH10B	ECDH10B_0597	ybeA	182.1	141.4	246.5	196.9	462.5	171.1	0	0
DH10B	ECDH10B_0598	ybeB	97.7	331.5	210.8	237	295.3	220.4	0	0
DH10B	ECDH10B_0599	cobC	36	67.9	45.1	59.8	57.2	57.9	99.2	0
DH10B	ECDH10B_0600	nadD	75	124.7	86	108.1	138.8	134.3	0	131.8
DH10B	ECDH10B_0601	holA	159.3	209.5	139.5	274.4	262.2	194	247.1	409.9
DH10B	ECDH10B_0602	rlpB	251.5	190.4	349	511.2	363.7	594.1	208.6	48.5
DH10B	ECDH10B_0603	leuS	427.7	570.8	439	638.1	560.7	579.9	188	485.8
DH10B	ECDH10B_0604	ybeL	265.7	135.4	38.8	78.3	141.7	33.5	0	87.6
DH10B	ECDH10B_0605	ybeQ	19.5	24.4	9.1	12.9	0	22	0	0
DH10B	ECDH10B_0606	ybeR	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0607	djlB	3.5	7	1.4	11.6	35.7	5.4	0	0
DH10B	ECDH10B_0608	ybeT	0	0	0	5.3	0	0	0	76.2
DH10B	ECDH10B_0609	ybeU	0	10.9	7	5.9	0	0	0	0
DH10B	ECDH10B_0610	djlC	3.5	19.1	0.7	14.8	15.3	6.9	0	0
DH10B	ECDH10B_0611	hscC	21	20.3	13.6	21	6.7	7.4	0	0
DH10B	ECDH10B_0612	rihA	237.8	161.1	85.3	135.7	51	99.6	0	0
DH10B	ECDH10B_0613	gltL	176.8	155.8	160.3	111	111.8	152.7	0	38.8
DH10B	ECDH10B_0614	gltK	43.1	216.6	222	93.3	87.2	143.8	0	250.7
DH10B	ECDH10B_0615	gltJ	216.5	177.6	133.1	60	94.5	102.9	81.9	0
DH10B	ECDH10B_0616	gltI	1206.6	1062.4	300.5	447.4	285.4	431.2	106.9	93.1
DH10B	ECDH10B_0617	insH-3	468.3	414.6	214.3	299.1	251.9	276.4	346.2	138.6
DH10B	ECDH10B_0618	nmpC	1065.3	751	166.9	251.1	58.2	260.6	0	0
DH10B	ECDH10B_0619	essD	0	0	0	0	0	0	0	0
