Chr	Locus	Gene Name	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_0289	ykgA	24.7	17.7	0	10.1	0	6.9	6.6	6.6
DH10B	ECDH10B_0290	ykgB	14.3	4.3	0	0	21.1	9.7	21.7	17.8
DH10B	ECDH10B_0291	ykgI	0	0	0	0	0	8.7	0	3.8
DH10B	ECDH10B_0292	ykgC	3.6	4.4	7.4	11.3	0	3.3	0	4.1
DH10B	ECDH10B_0293	ykgD	0	1.5	0	0	6.3	7.2	15.9	12
DH10B	ECDH10B_0294	ykgE	51.7	40.3	0	0	26.1	4.9	0	5.4
DH10B	ECDH10B_0295	ykgF	63.3	53.1	26	22.5	3.1	16.4	44.5	27
DH10B	ECDH10B_0296	ykgG	79.8	62.1	4.4	16.2	23.2	15.6	18.5	16
DH10B	ECDH10B_0297	ykgH	9.1	19.6	22.7	0	0	0	0	0
DH10B	ECDH10B_0298	betA	58.9	54.3	26.8	27.3	15.6	25.1	32.2	14.6
DH10B	ECDH10B_0299	betB	38.7	52.5	20.1	45.9	20.1	28.2	19	21.7
DH10B	ECDH10B_0300	betI	14.4	58.8	56.8	13.7	54.9	22.8	36	20
DH10B	ECDH10B_0301	betT	108.5	94.6	72.3	59.6	45	26.6	35.7	29.5
DH10B	ECDH10B_0302	yahA	23.3	26.8	4.2	8.9	0	5.8	5.6	1.9
DH10B	ECDH10B_0303	yahB	88.8	46.2	5.7	9.8	45.2	48.2	28.4	41.7
DH10B	ECDH10B_0304	yahC	0	0	0	12.9	0	1.2	0	0
DH10B	ECDH10B_0305	yahD	0	6.8	20	12.4	0	2.4	0	0
DH10B	ECDH10B_0306	yahE	8.7	0	0	0	0	3.3	0	4.9
DH10B	ECDH10B_0307	yahF	0	2.1	6.9	0	0	2.3	0	1.4
DH10B	ECDH10B_0308	mhpT	10.9	5.7	0	0	9.6	7.3	0	2.5
DH10B	ECDH10B_0309	yaiL	156	125.4	70.2	135	54.8	71.1	98.1	103.4
DH10B	ECDH10B_0310	frmB	141.1	182.1	70	84.2	518.1	295.6	456.5	377
DH10B	ECDH10B_0311	frmA	366	389.9	330	284	900.5	754.5	1198.2	988.9
DH10B	ECDH10B_0312	frmR	97.2	151	0	95.2	321.5	215.7	463.5	393.6
DH10B	ECDH10B_0313	yaiO	1.8	21	31.4	0	27.8	24.3	12.7	12.5
DH10B	ECDH10B_0315	yaiX	0	5.5	0	0	0	2.1	0	7.4
DH10B	ECDH10B_0316	insC-1	233.7	229.6	162.4	243.9	218.1	365.8	375.7	393.5
DH10B	ECDH10B_0317	insD-1	360.6	302.2	325.6	253.3	404.7	397	604.9	428.9
DH10B	ECDH10B_0319	yaiP	15.7	5.7	10.8	28.7	129.6	92.8	86.6	131.8
DH10B	ECDH10B_0320	yaiS	0	1.7	0	0	0	2	0	0
DH10B	ECDH10B_0321	tauA	0	3.8	0	2.8	8.4	1.1	0	14.7
DH10B	ECDH10B_0322	tauB	8.6	0	0	0	0	0	0	4.3
DH10B	ECDH10B_0323	tauC	10.2	15.2	0	3.2	0	4.1	0	0
DH10B	ECDH10B_0324	tauD	43.1	48.3	31.2	29.6	35.8	22.5	45.3	40.7
DH10B	ECDH10B_0325	hemB	223.5	279.9	281.6	471.3	217	392.3	357.1	330.2
DH10B	ECDH10B_0326	ykiB	0	0	0	0	0	5	0	0
DH10B	ECDH10B_0328	yaiT	25.3	36.4	30.8	29	26.2	36.3	30.5	43.8
DH10B	ECDH10B_0329	insF-2	40.2	28	2.6	22.3	16.5	16.4	26.2	19.5
DH10B	ECDH10B_0330	insE-2	28.9	11.2	7.4	13.9	5.8	26.7	19.6	18.6
DH10B	ECDH10B_0332	yaiV	5.6	5.7	0	0	0	0.8	0	5
DH10B	ECDH10B_0333	ampH	27.2	33.8	40	14.4	31	11.8	23.5	12.8
DH10B	ECDH10B_0334	sbmA	31.2	55.2	39.1	18.4	20.6	18.6	8.7	28.7
DH10B	ECDH10B_0335	yaiW	52.9	34.9	51.9	38.7	18.8	30.6	38.7	21.8
DH10B	ECDH10B_0336	yaiY	0	27.1	0	10.4	0	8.3	0	0
DH10B	ECDH10B_0337	yaiZ	48.6	43	17.8	42.8	21	35.4	10.7	26.9
DH10B	ECDH10B_0338	ddlA	196	277.9	231.3	218.4	194.8	250	243.3	200.3
DH10B	ECDH10B_0339	iraP	10.8	21.2	37.8	0	0	0	0	27.7
DH10B	ECDH10B_0340	phoA	27.3	32.4	14.5	6.4	24.1	14	10.2	14.5
DH10B	ECDH10B_0341	psiF	14.7	13.3	26	1.7	47.5	29.9	87.2	22.6
DH10B	ECDH10B_0342	adrA	19.4	37.9	30.6	19.7	18.5	20.3	4.1	27.8
DH10B	ECDH10B_0343	proC	34.3	73.5	64.6	82.7	37.6	103.7	94.4	74.1
DH10B	ECDH10B_0344	yaiI	104.6	60.9	47.9	65.4	35.2	69.7	113.8	74.9
DH10B	ECDH10B_0345	aroL	538.9	284.4	374.2	372.8	276.6	204	271.1	139.1
DH10B	ECDH10B_0346	yaiA	17.2	19.7	0	16.8	0	7	51.3	0
DH10B	ECDH10B_0347	aroM	106.2	122	38	40.3	0	21.3	12.3	30.7
DH10B	ECDH10B_0348	yaiE	236.2	160.6	207.6	77.1	503.3	386.7	555.1	609.8
DH10B	ECDH10B_0349	ykiA	5	16.8	0	9.5	22.3	17.2	32.2	11.8
DH10B	ECDH10B_0350	rdgC	104.3	137.9	71.5	86.4	48.2	79.8	24.9	56.9
DH10B	ECDH10B_0351	mak	38.3	33.9	0	0	22.7	66.9	79.9	27.6
DH10B	ECDH10B_0352	araJ	25.4	36.8	23.7	29.4	796.6	631.3	479.7	481.5
DH10B	ECDH10B_0353	sbcC	51.8	77.2	52.5	69.3	84.9	92.4	71.7	70.5
DH10B	ECDH10B_0354	sbcD	50.5	64.4	92	44.1	64.1	80.8	33.3	65.7
DH10B	ECDH10B_0355	phoB	64.1	55.6	59.4	91.7	42.9	57	30.7	91.8
DH10B	ECDH10B_0356	phoR	47.9	44.8	41.6	45.9	58.8	39.3	25.1	36.8
DH10B	ECDH10B_0357	brnQ	351.3	366.2	231	104.4	216	191.1	182.4	250.3
DH10B	ECDH10B_0358	proY	142.2	187.9	154.6	154.9	121.4	130.2	84.8	158.3
DH10B	ECDH10B_0359	malZ	60.6	42.3	161.5	156.6	56.2	51.8	84.5	65.1
DH10B	ECDH10B_0360	acpH	45.3	57.8	50.8	170.4	70.9	67.5	79.3	89.2
DH10B	ECDH10B_0361	queA	144.6	218.4	160	216.3	61.9	107.4	135.7	89.3
DH10B	ECDH10B_0362	tgt	744.9	850	544.6	747.2	624.6	389.4	351.6	297.4
DH10B	ECDH10B_0363	yajC	562.6	516.6	927	549	379.6	531.7	291	350.7
DH10B	ECDH10B_0364	secD	963.9	816.7	823.3	1098.1	706.8	668.9	558.3	475
DH10B	ECDH10B_0365	secF	515.3	500.4	586.8	600.7	408.6	356.6	324	364.1
DH10B	ECDH10B_0366	yajD	54.1	125.2	263.7	98.6	141.7	234.2	63.1	336.4
DH10B	ECDH10B_0367	tsx	242	274.3	239.1	129.6	157	164.7	122.3	137.4
DH10B	ECDH10B_0368	yajI	28.8	24.3	53.4	9.9	21.6	43	14	34.6
DH10B	ECDH10B_0369	nrdR	132.9	150.8	188.8	330	261	294.9	614	158.2
DH10B	ECDH10B_0370	ribD	262.7	206	254.9	220.5	243.6	334.8	299.6	358.9
DH10B	ECDH10B_0371	ribE	595.7	767.7	457.3	679.6	494.8	358.2	335.9	221
DH10B	ECDH10B_0372	nusB	514.5	603.1	603.1	556.6	341.5	349.1	430.7	343.4
DH10B	ECDH10B_0373	thiL	100.6	177.4	47.3	70.7	30.2	60.1	16.3	41.3
DH10B	ECDH10B_0374	pgpA	682.1	406.6	474.9	400.8	868.8	364	495.9	610.4
DH10B	ECDH10B_0375	yajO	158.4	294.9	182.8	125.9	203.2	245.9	170.8	257.2
DH10B	ECDH10B_0376	dxs	274.9	267.9	166.9	225.3	180.9	200.8	200.3	184.5
DH10B	ECDH10B_0377	ispA	276.2	316.4	204.8	298.5	152.4	220.8	208.6	222.3
DH10B	ECDH10B_0378	xseB	71.7	39	90.5	46.3	55.3	49.3	43.6	38.5
DH10B	ECDH10B_0379	thiI	273.2	491.6	299.9	486.2	408.9	399	322.8	262.8
DH10B	ECDH10B_0380	yajL	167.3	126.1	77	101.6	91	67.7	62.8	100.1
DH10B	ECDH10B_0381	panE	53.7	41.4	124.7	39.4	25.6	29.1	30.7	43.3
DH10B	ECDH10B_0382	yajQ	261.2	249.3	248.2	274.6	147.6	199.4	66.2	97.5
DH10B	ECDH10B_0383	yajR	151.4	110.2	66.7	70.7	36.1	55	33.3	24.8
DH10B	ECDH10B_0384	cyoE	1847.1	1139	1794.4	1482.1	800.9	573.3	310.1	321
DH10B	ECDH10B_0385	cyoD	500.7	561	386.1	266.5	437.4	203.9	84.9	46.6
DH10B	ECDH10B_0386	cyoC	1028	864.1	1038.4	714.9	469.4	433.9	273.2	238.9
DH10B	ECDH10B_0387	cyoB	1937.6	1786.6	1931.5	1696.5	896.9	780.1	345.4	427.3
DH10B	ECDH10B_0388	cyoA	1300.5	2078.4	1570.5	1618.6	476.6	787.9	314.6	515.9
DH10B	ECDH10B_0389	ampG	181.2	230.2	215.8	211	182.8	214	225.1	156.6
DH10B	ECDH10B_0390	yajG	246.3	361.7	180.8	258.4	289.5	427.7	274.5	257.4
DH10B	ECDH10B_0391	bolA	78.5	86.9	88.2	187.1	132.5	163.5	180.9	283.7
DH10B	ECDH10B_0392	tig	2135.9	2489.3	1274	3483.9	1510.6	2099.1	1923.5	1521.9
DH10B	ECDH10B_0393	clpP	468.5	496	333	324.8	311.7	397.7	378.5	605.4
DH10B	ECDH10B_0394	clpX	1107.6	952.2	1356.9	1112.7	1160.1	1344.4	1241.4	1675.7
DH10B	ECDH10B_0395	lon	454.2	538.7	217.1	298.9	148.5	186.9	179	214.3
DH10B	ECDH10B_0396	hupB	306.9	433.6	350.1	353.5	272.5	358.3	343.8	135.9
DH10B	ECDH10B_0397	ppiD	428	515.6	447.7	590.9	370.6	555.8	526.1	477.4
DH10B	ECDH10B_0398	ybaV	24	44.5	0	43.2	24.1	25	50.9	41.4
DH10B	ECDH10B_0399	ybaW	10.6	32.8	38	0	0	14.7	47.4	23.4
DH10B	ECDH10B_0400	queC	14.2	70.8	94.8	114.8	18	39.9	64.2	11.7
DH10B	ECDH10B_0401	ybaE	14.4	26.1	40.6	15.8	31.1	31.1	24.9	55.7
DH10B	ECDH10B_0402	cof	52.9	51.3	63.9	24.2	47.1	25.8	5.5	26.9
DH10B	ECDH10B_0403	ybaO	29.7	47.5	16.5	129.7	80.1	138	16.5	121.6
DH10B	ECDH10B_0404	mdlA	74.6	32.7	56.5	64.1	72.3	52.6	46.1	53.6
DH10B	ECDH10B_0405	mdlB	65.8	59.2	53.6	43.6	61.4	59.8	37.4	46.4
DH10B	ECDH10B_0406	glnK	0	0	0	0	0	0	0	4.5
DH10B	ECDH10B_0407	amtB	16.1	17.8	17.7	36.7	25.1	40.8	15.9	34
DH10B	ECDH10B_0408	tesB	76	83.2	148.9	144.5	207.2	174.2	202.2	267.7
DH10B	ECDH10B_0409	ybaY	16.4	29.7	59.6	133.8	136.1	152.9	174.4	223.8
DH10B	ECDH10B_0410	ybaZ	42.2	15.8	46.7	42.6	158.6	140.8	64	109.9
DH10B	ECDH10B_0412	ybaA	151.6	227.4	62.1	43.9	111.4	43.7	72.7	23.9
DH10B	ECDH10B_0413	ylaB	66.5	82	22.5	51.2	69.4	45.9	71.7	43.4
DH10B	ECDH10B_0414	ylaC	108.9	95.8	120.8	76.3	262.6	138.7	157.5	165.3
DH10B	ECDH10B_0415	maa	217.5	321.7	144.3	139.9	188.4	115.1	240	90.7
DH10B	ECDH10B_0416	hha	156.9	144.1	48.5	100.4	0	20.3	72.6	59.2
DH10B	ECDH10B_0417	ybaJ	460.7	489.1	469.2	344.6	349	276.3	647.9	456.2
DH10B	ECDH10B_0418	acrB	129.7	176.6	177.7	182	84.2	330.6	336.9	275.9
DH10B	ECDH10B_0419	acrA	155.7	181.1	193.1	137	79.6	308.5	308.1	300.2
DH10B	ECDH10B_0420	acrR	51.6	152.5	39.8	110	78.9	191.6	257	287.3
DH10B	ECDH10B_0421	kefA	135.4	169.1	110.1	149.5	134.1	136.5	115.9	121.8
DH10B	ECDH10B_0422	ybaM	0	1.9	0	0	0	0	0	0
DH10B	ECDH10B_0423	priC	113.2	73.5	40.2	73.1	17	79.1	87.4	85.7
DH10B	ECDH10B_0424	ybaN	28.6	92.3	62.2	127.7	177.9	140	166.2	225.1
DH10B	ECDH10B_0425	apt	307.9	267.6	224	389.5	341	312.7	153.6	143.8
DH10B	ECDH10B_0426	dnaX	383.8	475.8	351.3	427.4	317.4	355.7	358.5	366.2
DH10B	ECDH10B_0427	ybaB	534.9	571.1	553.9	1457.4	326	723.5	979.4	235
DH10B	ECDH10B_0428	recR	765.9	602.4	1336.7	538.8	590.2	555.1	665.8	329.1
DH10B	ECDH10B_0429	htpG	312.3	408.5	122.2	219.6	243.4	285.8	253.1	174.4
DH10B	ECDH10B_0430	adk	570	768.6	477.4	631.7	375.3	465.7	279.3	368.6
DH10B	ECDH10B_0431	hemH	53.3	59.5	11	60.1	43.8	54.2	3.1	60.8
DH10B	ECDH10B_0432	aes	14.2	19.9	2.4	7.3	8.4	12.5	43.4	4.7
DH10B	ECDH10B_0433	gsk	131.7	202.8	188.3	320.9	123.6	241.4	161.8	229.6
DH10B	ECDH10B_0434	ybaL	304.8	221.6	207.1	198.9	108	119.1	141.7	90
DH10B	ECDH10B_0435	fsr	35.9	20	70.2	33.8	47	57	44	58.6
DH10B	ECDH10B_0436	ushA	83.2	89.8	94.5	54.2	43.9	83	105.8	80.7
DH10B	ECDH10B_0437	ybaK	113.8	31.9	75.8	74.8	16.8	49.7	44.2	42.7
DH10B	ECDH10B_0439	ybaP	103.6	85.2	101.1	97.8	102.6	117.7	60	93.7
DH10B	ECDH10B_0440	ybaQ	154.2	84.5	137.5	158.3	450.8	294.5	298.8	325.6
DH10B	ECDH10B_0441	copA	96.4	120.2	166.5	109.6	112.7	258.6	225.4	566.2
DH10B	ECDH10B_0442	ybaS	0.5	8.1	6.5	3.4	0	4.2	0	12.9
DH10B	ECDH10B_0443	ybaT	10.2	15.4	41.6	7	31.9	21.2	16.4	24.3
DH10B	ECDH10B_0444	cueR	163.8	76.2	158	53.9	70.3	134	122.4	261.1
DH10B	ECDH10B_0445	ybbJ	141.4	74.8	199.6	64.7	37.4	82.6	106.2	134.3
DH10B	ECDH10B_0446	qmcA	76.4	106.9	146.2	136.7	159.2	97.2	66.8	134.1
DH10B	ECDH10B_0447	ybbL	26.4	27.5	30.2	30.8	0	33.8	12.3	15.6
DH10B	ECDH10B_0448	ybbM	19.3	25.3	34	7.6	69	31.9	35.9	14.7
DH10B	ECDH10B_0449	ybbN	231.2	206.6	161.4	287.2	212.8	325.4	249.7	314.4
DH10B	ECDH10B_0450	ybbO	167.4	167	160.1	62.2	222.4	198.1	156.1	279
DH10B	ECDH10B_0451	tesA	182.4	228.8	222.6	148.8	198.7	219.4	379.1	277.2
DH10B	ECDH10B_0452	ybbA	90.4	46.9	43.1	78.8	61.3	42.1	94.8	85.2
DH10B	ECDH10B_0453	ybbP	50.7	66.9	39.6	61.3	45.7	58.3	130.1	77.3
DH10B	ECDH10B_0454	rhsD	21.1	17.4	7.1	23.4	37.9	35.5	69.5	52.5
DH10B	ECDH10B_0455	ybbC	31.9	32.1	30.8	24.7	53.4	91.7	75.9	66.2
DH10B	ECDH10B_0456	ylbH	80.1	45.5	8.5	20.4	56.7	29.6	53.2	47.1
DH10B	ECDH10B_0457	ybbD	63.3	24.1	40.2	0	0	12	37	22.7
DH10B	ECDH10B_0458	ylbG	34.2	10.6	55	0	0	14.4	0	0
DH10B	ECDH10B_0459	ybbB	49	50.6	11.8	36.2	32.7	44.8	21.4	36.4
DH10B	ECDH10B_0460	allS	0.5	4.8	14.7	0	0	0	12.2	5.5
DH10B	ECDH10B_0461	allA	0	3.9	18.8	12.2	0	7	0	4.4
DH10B	ECDH10B_0462	allR	111.3	191.3	414.5	222.7	583.3	397.4	658.6	533.2
DH10B	ECDH10B_0463	gcl	12.9	8.1	21.7	12	17.6	12.9	10.6	13.2
DH10B	ECDH10B_0464	hyi	0	1.8	0	9.7	0	3.2	0	8.2
DH10B	ECDH10B_0465	glxR	0	2.2	0	0	5.1	3.8	0	0
DH10B	ECDH10B_0466	ybbV	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0467	ybbW	0	1	0	0	0	0.2	0	0
DH10B	ECDH10B_0468	allB	3.1	3.2	0	10.6	0	7.2	30.6	27.5
DH10B	ECDH10B_0469	ybbY	0	0	2.9	0	11.7	7.1	7.6	6.7
DH10B	ECDH10B_0470	glxK	3.7	3.2	21.2	17.3	0	10.1	13.9	2.6
DH10B	ECDH10B_0471	ylbA	44.3	39.2	23.2	42.3	52.5	12.3	55.9	18.4
DH10B	ECDH10B_0472	allC	24.4	15.7	10.4	12.1	13.8	7.8	31.8	23.4
DH10B	ECDH10B_0473	allD	0	6	0	0	0	2.8	0	0
DH10B	ECDH10B_0474	fdrA	0	1	14.1	2.3	8.1	3.6	10.4	5.2
DH10B	ECDH10B_0475	ylbE	0	2.6	15	0	17.8	5.7	1.2	21.3
DH10B	ECDH10B_0476	ylbF	8.7	5	0	7.9	0	7.7	5.6	31.8
DH10B	ECDH10B_0477	ybcF	39.5	28.4	15.3	9	27.1	18.7	37.3	10.5
DH10B	ECDH10B_0478	purK	93	131.4	124.3	104.4	61.3	106.2	104.9	28.8
DH10B	ECDH10B_0479	purE	19.4	110.5	92.2	96.7	82.6	44.3	75.7	25.4
DH10B	ECDH10B_0480	lpxH	210.3	159.4	151.1	134.2	127.7	152.7	87.9	118.1
DH10B	ECDH10B_0481	ppiB	479.3	538.9	479.6	370.4	979.7	860.3	474	641.9
DH10B	ECDH10B_0482	cysS	157.3	192.2	102.9	110.2	62.1	129.5	92.8	83.6
DH10B	ECDH10B_0483	ybcI	148.8	92.8	27.6	80.1	185.5	47.4	1.5	49.7
DH10B	ECDH10B_0484	ybcJ	77.4	37	0	17.6	0	42.1	0	14.2
DH10B	ECDH10B_0485	folD	243.8	264.7	210.8	304.3	238.8	192.2	250.6	195.6
DH10B	ECDH10B_0486	sfmA	0	3.5	0	0	0	0	0	13.9
DH10B	ECDH10B_0487	sfmC	0	1.6	0	7	20.7	2.2	0	3.5
DH10B	ECDH10B_0488	sfmD	9.9	4.6	0	4.3	0	1	1.2	4.6
DH10B	ECDH10B_0489	sfmH	0	1.1	0	12	0	1.8	6.9	2.8
DH10B	ECDH10B_0490	sfmF	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0491	fimZ	0	23.9	0	16.1	8.5	25.1	0	7.6
DH10B	ECDH10B_0493	intD	204.6	284.5	138.8	301.7	193.3	215.6	251.7	290.3
DH10B	ECDH10B_0494	ybcC	5.3	8.4	0	0	0	25	0	0
DH10B	ECDH10B_0495	ybcD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0496	insE-3	41.1	11.7	7.4	10.4	8.7	27	24.5	28.3
DH10B	ECDH10B_0497	insF-3	38	26.6	4.4	22.9	10.3	16.3	15.7	16
DH10B	ECDH10B_0498	renD	0	10.2	0	0	0	16.1	0	0
DH10B	ECDH10B_0499	emrE	32.5	24.2	0	0	0	11.5	0	0.9
DH10B	ECDH10B_0500	ybcK	7.1	18.5	0	0	0	3.3	13.4	9.5
DH10B	ECDH10B_0501	ybcL	7.7	18	4.1	3.9	13	31.8	41.1	18
DH10B	ECDH10B_0502	ybcM	29.5	35	29.5	32.2	62.9	78.5	77.8	91.5
DH10B	ECDH10B_0503	ybcN	0	2.4	0	0	0	2.3	24.9	0
DH10B	ECDH10B_0504	ninE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0505	ybcO	0	0	0	0	0	2.5	7.8	0
DH10B	ECDH10B_0506	rusA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0507	ylcG	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0508	ybcQ	0	0	0	0	0	3	0	0
DH10B	ECDH10B_0509	nmpC	213.1	353.6	424.1	381.8	36.7	111.5	48.3	50.3
DH10B	ECDH10B_0510	insH-2	451.8	348.3	399	384.8	284.7	320.9	358.7	375.9
DH10B	ECDH10B_0511	essD	0	2.2	0	0	0	0	0	0
DH10B	ECDH10B_0512	ybcS	23.6	17.1	0	17.2	0	4.1	0	1.2
DH10B	ECDH10B_0513	rzpD	25.5	13.7	13.1	59.2	44.6	32.8	27.9	25.5
DH10B	ECDH10B_0514	rzoD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0515	borD	51.2	15.6	67.1	49.2	0	66.7	0	17.4
DH10B	ECDH10B_0516	ybcV	0	4.6	0	0	0	0	0	0
DH10B	ECDH10B_0517	ybcW	0	15.2	0	0	0	0	18.3	0
DH10B	ECDH10B_0518	nohB	11.2	16.8	0	0	14.8	6.4	0	11.6
DH10B	ECDH10B_0519	tfaD	0	3.6	1.7	3.7	0	6.1	0	4.8
DH10B	ECDH10B_0520	ybcY	3.6	8.7	9.3	0	6.8	4.6	0	1.8
DH10B	ECDH10B_0521	tfaX	0	0	0	0	0	1.1	0	0
DH10B	ECDH10B_0522	appY	17.6	54.5	9.1	13.6	0	3.6	0	6.8
DH10B	ECDH10B_0523	ompT	659.2	731.6	1486.7	1592.2	342	423.2	139.6	199.3
DH10B	ECDH10B_0524	envY	12.4	8.9	3	3.5	17.6	15	15.9	23.8
DH10B	ECDH10B_0525	ybcH	21.1	12.4	0	9.6	10.1	11.8	0	14.2
DH10B	ECDH10B_0526	nfrA	16.8	18.6	10.2	17.5	26.2	21.2	18.3	26.7
DH10B	ECDH10B_0527	nfrB	17.5	26.4	5.4	5	2.4	7.6	8.5	13.1
DH10B	ECDH10B_0528	cusS	31.6	74.2	37.8	36.4	32.3	40.8	23.6	42
DH10B	ECDH10B_0529	cusR	90.2	64.6	20	18	17	27.8	39.8	34
DH10B	ECDH10B_0530	cusC	13	67.5	6.6	0	0	2.6	0	3.7
DH10B	ECDH10B_0531	cusF	9.9	63.5	0	0	0	6.2	0	0
DH10B	ECDH10B_0532	cusB	13.8	100.4	3.1	4.8	8.8	4.6	3.7	3.7
DH10B	ECDH10B_0533	cusA	10.5	71.5	4.3	9.5	18.2	11.2	15.6	8.7
DH10B	ECDH10B_0534	pheP	122	170.1	136.6	113.3	115.2	104.9	83.6	76.5
DH10B	ECDH10B_0535	ybdG	61.9	54.3	75.4	60.1	78.3	100.3	81.9	72.8
DH10B	ECDH10B_0536	nfnB	246.9	196.4	329.4	465.6	620.9	691.3	456	406
DH10B	ECDH10B_0537	ybdF	14	29.5	26.7	17.4	31.6	43.1	57.4	45.8
DH10B	ECDH10B_0538	ybdJ	17	6.3	0	12.9	50.4	12.8	0	19.4
DH10B	ECDH10B_0539	ybdK	8.8	20.5	27.8	33.1	33.6	23.4	43.3	37.5
DH10B	ECDH10B_0540	hokE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0541	insL-2	160.7	156.8	84.5	88.2	65.2	90.6	100	98.4
DH10B	ECDH10B_0542	entD	9	20	8.4	0	0	7.2	9.6	5.7
DH10B	ECDH10B_0543	fepA	12.4	18	7.4	12.9	18	10.8	10.8	9.6
DH10B	ECDH10B_0544	fes	5	2.2	1.3	0	0	5	0	8.6
DH10B	ECDH10B_0545	ybdZ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0546	entF	8.4	9.7	4.5	5.7	6.5	10	4.5	9.9
DH10B	ECDH10B_0547	fepE	1.7	9	12.7	17.5	32.4	20.5	6.7	22.6
DH10B	ECDH10B_0548	fepC	12.1	19.3	176.6	133.4	113.2	170.2	86.3	108
DH10B	ECDH10B_0549	fepG	23.7	22.9	106.2	85.8	198.6	103.6	74.7	84.2
DH10B	ECDH10B_0550	fepD	24.8	56.1	138.9	137.1	161.4	128.1	152.9	87.7
DH10B	ECDH10B_0551	entS	10.5	34.9	191	159.4	116.1	114.5	56.3	65.6
DH10B	ECDH10B_0552	fepB	9.8	25.9	91.9	99.2	122.7	199.4	133.7	153.5
DH10B	ECDH10B_0553	entC	12.4	21.7	456	476.4	490.9	604.3	251.7	183.4
DH10B	ECDH10B_0554	entE	7.6	8.5	583.3	471.9	467.4	874.2	335	252.1
DH10B	ECDH10B_0555	entB	5.5	7.4	638.2	499.3	711.5	781.6	431.4	336.9
DH10B	ECDH10B_0556	entA	23.3	10.8	386.8	292.1	466.8	590.1	328.3	260.9
DH10B	ECDH10B_0557	ybdB	11.4	6.9	890.3	656.6	491.5	727.8	469.9	295.2
DH10B	ECDH10B_0558	cstA	103.5	78.5	523.3	357.7	400.5	342.2	435.6	752.5
DH10B	ECDH10B_0559	ybdD	0	0	0	0	22.6	5.2	0	24.4
DH10B	ECDH10B_0560	ybdH	56.2	52	105.2	81.7	187.7	159.4	172.4	319.7
DH10B	ECDH10B_0561	ybdL	9.3	26.2	22.9	11.5	98.8	113.7	168.9	138
DH10B	ECDH10B_0562	ybdM	10.5	11.8	8.4	21.3	29.9	26.5	58.9	35.9
DH10B	ECDH10B_0563	ybdN	9.3	13.3	4.3	3.1	5.9	10.6	6.8	4.2
DH10B	ECDH10B_0564	ybdO	13.6	41.6	16	19.6	16.9	31.7	24.3	32.7
DH10B	ECDH10B_0565	dsbG	38.4	54.3	103.6	117	116.4	121.8	144.9	110.7
DH10B	ECDH10B_0566	ahpC	876.4	1283.6	1529	1446.8	2811.7	3839.3	2356.7	2869.6
DH10B	ECDH10B_0567	ahpF	245.3	203	276.5	356.1	495.2	495.3	387.7	478.2
DH10B	ECDH10B_0568	uspG	196.4	173.7	37.1	82.5	87.8	66.9	97	72.4
DH10B	ECDH10B_0569	ybdR	22.8	16.9	21.4	32.5	26.8	14.4	28.7	24.8
DH10B	ECDH10B_0570	rnk	152.3	125.2	149.5	142.2	43.6	75.8	88.4	115.3
DH10B	ECDH10B_0571	rna	126.6	55	43.2	61.8	46.7	37	26.3	50.8
DH10B	ECDH10B_0572	citT	10.6	8.3	7.3	11.4	1.2	6.5	9.8	6.2
DH10B	ECDH10B_0573	citG	0	5.9	6.9	10.4	8.2	3.5	2.6	14.8
DH10B	ECDH10B_0574	citX	0	4.9	0	0	0	5	0	1.6
DH10B	ECDH10B_0575	citF	5.5	3.3	0	0	1.8	4.5	4	4.1
DH10B	ECDH10B_0576	citE	0	3.8	14.2	3.5	0	9	1.7	16.3
DH10B	ECDH10B_0577	citD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_0578	citC	13.3	5.5	20.1	14.7	0	6.5	3.6	15.4
DH10B	ECDH10B_0579	citA	29.5	30.8	55.3	13.9	16.8	25.3	47.9	36.2
DH10B	ECDH10B_0580	citB	69.8	63.3	8.9	11.8	6.6	20	3.3	12.4
DH10B	ECDH10B_0581	dcuC	98.5	97.1	17.5	7	1.3	12.7	10.4	14.4
DH10B	ECDH10B_0582	crcA	14.3	15.5	0	8.6	9.6	9.7	12.1	17.7
DH10B	ECDH10B_0583	cspE	1804.5	809.4	1195.5	929.3	478.1	468.7	454.2	607.8
DH10B	ECDH10B_0584	crcB	19.6	35.3	39.5	34.9	23.3	20.7	17.7	30.6
DH10B	ECDH10B_0586	ybeM	23.3	33.8	15.4	7.5	14.8	24.5	50	39.8
DH10B	ECDH10B_0588	tatE	18.5	10.8	78.1	0	0	4	7.4	0
DH10B	ECDH10B_0589	lipA	517.5	511.4	520.5	785.9	502	663.4	564.2	646.9
